date,hour,source_as,target_as,emissions_length_SP,emissions_total_SP,emissions_path_SP,emissions_length_LE,emissions_total_LE,emissions_path_LE,emission_difference
2023-01-10,9,1103-NL-,20766-FR-IDF,1,235.66000000000005,1103-NL- -> 20766-FR-IDF,1,235.66000000000005,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,9,1267-IT-82,12552-SE-AB,1,246.85,1267-IT-82 -> 12552-SE-AB,1,246.85,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,9,2611-BE-,14061-DE-HE,1,530.4,2611-BE- -> 14061-DE-HE,1,530.4,2611-BE- -> 14061-DE-HE,0.0
2023-01-10,10,1103-NL-,20766-FR-IDF,1,206.92,1103-NL- -> 20766-FR-IDF,1,206.92,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,10,1267-IT-82,12552-SE-AB,1,235.78,1267-IT-82 -> 12552-SE-AB,1,235.78,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,10,2611-BE-,14061-DE-HE,1,505.98,2611-BE- -> 14061-DE-HE,1,505.98,2611-BE- -> 14061-DE-HE,0.0
2023-01-10,11,1103-NL-,20766-FR-IDF,1,190.11,1103-NL- -> 20766-FR-IDF,1,190.11,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,11,1267-IT-82,12552-SE-AB,1,227.81,1267-IT-82 -> 12552-SE-AB,1,227.81,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,11,2611-BE-,14061-DE-HE,1,490.12,2611-BE- -> 14061-DE-HE,1,490.12,2611-BE- -> 14061-DE-HE,0.0
2023-01-10,12,1103-NL-,20766-FR-IDF,1,180.88,1103-NL- -> 20766-FR-IDF,1,180.88,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,12,1267-IT-82,12552-SE-AB,1,229.24,1267-IT-82 -> 12552-SE-AB,1,229.24,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,12,2611-BE-,14061-DE-HE,1,487.83,2611-BE- -> 14061-DE-HE,1,487.83,2611-BE- -> 14061-DE-HE,0.0
2023-01-10,13,1103-NL-,20766-FR-IDF,1,181.12,1103-NL- -> 20766-FR-IDF,1,181.12,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,13,1267-IT-82,12552-SE-AB,1,240.43,1267-IT-82 -> 12552-SE-AB,1,240.43,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,13,2611-BE-,14061-DE-HE,1,506.55,2611-BE- -> 14061-DE-HE,1,506.55,2611-BE- -> 14061-DE-HE,0.0
2023-01-10,14,1103-NL-,20766-FR-IDF,1,189.99,1103-NL- -> 20766-FR-IDF,1,189.99,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,14,1267-IT-82,12552-SE-AB,1,263.42,1267-IT-82 -> 12552-SE-AB,1,263.42,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,14,2611-BE-,14061-DE-HE,1,517.27,2611-BE- -> 14061-DE-HE,1,517.27,2611-BE- -> 14061-DE-HE,0.0
2023-01-10,15,1103-NL-,20766-FR-IDF,1,225.39,1103-NL- -> 20766-FR-IDF,1,225.39,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,15,1267-IT-82,12552-SE-AB,1,281.02,1267-IT-82 -> 12552-SE-AB,1,281.02,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,15,2611-BE-,14061-DE-HE,1,504.5,2611-BE- -> 14061-DE-HE,1,504.5,2611-BE- -> 14061-DE-HE,0.0
2023-01-10,16,1103-NL-,20766-FR-IDF,1,252.64,1103-NL- -> 20766-FR-IDF,1,252.64,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,16,1267-IT-82,12552-SE-AB,1,292.54,1267-IT-82 -> 12552-SE-AB,1,292.54,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,16,2611-BE-,14061-DE-HE,1,513.12,2611-BE- -> 14061-DE-HE,1,513.12,2611-BE- -> 14061-DE-HE,0.0
2023-01-10,17,1103-NL-,20766-FR-IDF,1,255.83,1103-NL- -> 20766-FR-IDF,1,255.83,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,17,1267-IT-82,12552-SE-AB,1,291.4,1267-IT-82 -> 12552-SE-AB,1,291.4,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,17,2611-BE-,14061-DE-HE,1,502.69,2611-BE- -> 14061-DE-HE,1,502.69,2611-BE- -> 14061-DE-HE,0.0
2023-01-10,18,1103-NL-,20766-FR-IDF,1,248.31,1103-NL- -> 20766-FR-IDF,1,248.31,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,18,1267-IT-82,12552-SE-AB,1,287.92,1267-IT-82 -> 12552-SE-AB,1,287.92,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,18,2611-BE-,14061-DE-HE,1,487.64,2611-BE- -> 14061-DE-HE,1,487.64,2611-BE- -> 14061-DE-HE,0.0
2023-01-10,19,1103-NL-,20766-FR-IDF,1,239.92,1103-NL- -> 20766-FR-IDF,1,239.92,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,19,1267-IT-82,12552-SE-AB,1,293.67,1267-IT-82 -> 12552-SE-AB,1,293.67,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,19,2611-BE-,14061-DE-HE,1,439.2,2611-BE- -> 14061-DE-HE,1,439.2,2611-BE- -> 14061-DE-HE,0.0
2023-01-10,20,1103-NL-,20766-FR-IDF,1,218.7,1103-NL- -> 20766-FR-IDF,1,218.7,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,20,1267-IT-82,12552-SE-AB,1,287.13,1267-IT-82 -> 12552-SE-AB,1,287.13,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,20,2611-BE-,14061-DE-HE,1,397.06,2611-BE- -> 14061-DE-HE,1,397.06,2611-BE- -> 14061-DE-HE,0.0
2023-01-10,21,1103-NL-,20766-FR-IDF,1,197.99,1103-NL- -> 20766-FR-IDF,1,197.99,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,21,1267-IT-82,12552-SE-AB,1,284.14,1267-IT-82 -> 12552-SE-AB,1,284.14,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,21,2611-BE-,14061-DE-HE,1,361.08,2611-BE- -> 14061-DE-HE,1,361.08,2611-BE- -> 14061-DE-HE,0.0
2023-01-10,22,1103-NL-,20766-FR-IDF,1,198.3,1103-NL- -> 20766-FR-IDF,1,198.3,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,22,1267-IT-82,12552-SE-AB,1,295.42,1267-IT-82 -> 12552-SE-AB,1,295.42,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,22,2611-BE-,14061-DE-HE,1,315.46,2611-BE- -> 14061-DE-HE,1,315.46,2611-BE- -> 14061-DE-HE,0.0
2023-01-10,23,1103-NL-,20766-FR-IDF,1,195.23,1103-NL- -> 20766-FR-IDF,1,195.23,1103-NL- -> 20766-FR-IDF,0.0
2023-01-10,23,1267-IT-82,12552-SE-AB,1,291.09,1267-IT-82 -> 12552-SE-AB,1,291.09,1267-IT-82 -> 12552-SE-AB,0.0
2023-01-10,23,2611-BE-,14061-DE-HE,1,303.90000000000003,2611-BE- -> 14061-DE-HE,1,303.90000000000003,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,0,1103-NL-,20766-FR-IDF,1,428.14,1103-NL- -> 20766-FR-IDF,1,428.14,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,0,1267-IT-82,12552-SE-AB,1,363.5,1267-IT-82 -> 12552-SE-AB,1,363.5,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,0,2611-BE-,14061-DE-HE,1,699.06,2611-BE- -> 14061-DE-HE,1,699.06,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,1,1103-NL-,20766-FR-IDF,1,424.71,1103-NL- -> 20766-FR-IDF,1,424.71,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,1,1267-IT-82,12552-SE-AB,1,351.73,1267-IT-82 -> 12552-SE-AB,1,351.73,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,1,2611-BE-,14061-DE-HE,1,699.87,2611-BE- -> 14061-DE-HE,1,699.87,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,2,1103-NL-,20766-FR-IDF,1,428.75,1103-NL- -> 20766-FR-IDF,1,428.75,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,2,1267-IT-82,12552-SE-AB,1,337.07,1267-IT-82 -> 12552-SE-AB,1,337.07,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,2,2611-BE-,14061-DE-HE,1,696.36,2611-BE- -> 14061-DE-HE,1,696.36,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,3,1103-NL-,20766-FR-IDF,1,428.63,1103-NL- -> 20766-FR-IDF,1,428.63,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,3,1267-IT-82,12552-SE-AB,1,324.23,1267-IT-82 -> 12552-SE-AB,1,324.23,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,3,2611-BE-,14061-DE-HE,1,705.5699999999999,2611-BE- -> 14061-DE-HE,1,705.5699999999999,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,4,1103-NL-,20766-FR-IDF,1,432.42,1103-NL- -> 20766-FR-IDF,1,432.42,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,4,1267-IT-82,12552-SE-AB,1,327.81,1267-IT-82 -> 12552-SE-AB,1,327.81,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,4,2611-BE-,14061-DE-HE,1,724.02,2611-BE- -> 14061-DE-HE,1,724.02,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,5,1103-NL-,20766-FR-IDF,1,441.5,1103-NL- -> 20766-FR-IDF,1,441.5,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,5,1267-IT-82,12552-SE-AB,1,322.51,1267-IT-82 -> 12552-SE-AB,1,322.51,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,5,2611-BE-,14061-DE-HE,1,743.64,2611-BE- -> 14061-DE-HE,1,743.64,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,6,1103-NL-,20766-FR-IDF,1,442.34,1103-NL- -> 20766-FR-IDF,1,442.34,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,6,1267-IT-82,12552-SE-AB,1,311.83000000000004,1267-IT-82 -> 12552-SE-AB,1,311.83000000000004,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,6,2611-BE-,14061-DE-HE,1,738.88,2611-BE- -> 14061-DE-HE,1,738.88,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,7,1103-NL-,20766-FR-IDF,1,446.91,1103-NL- -> 20766-FR-IDF,1,446.91,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,7,1267-IT-82,12552-SE-AB,1,300.85,1267-IT-82 -> 12552-SE-AB,1,300.85,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,7,2611-BE-,14061-DE-HE,1,711.25,2611-BE- -> 14061-DE-HE,1,711.25,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,8,1103-NL-,20766-FR-IDF,1,364.91,1103-NL- -> 20766-FR-IDF,1,364.91,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,8,1267-IT-82,12552-SE-AB,1,284.85,1267-IT-82 -> 12552-SE-AB,1,284.85,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,8,2611-BE-,14061-DE-HE,1,676.21,2611-BE- -> 14061-DE-HE,1,676.21,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,9,1103-NL-,20766-FR-IDF,1,306.59,1103-NL- -> 20766-FR-IDF,1,306.59,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,9,1267-IT-82,12552-SE-AB,1,279.34,1267-IT-82 -> 12552-SE-AB,1,279.34,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,9,2611-BE-,14061-DE-HE,1,623.72,2611-BE- -> 14061-DE-HE,1,623.72,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,10,1103-NL-,20766-FR-IDF,1,254.85,1103-NL- -> 20766-FR-IDF,1,254.85,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,10,1267-IT-82,12552-SE-AB,1,272.04,1267-IT-82 -> 12552-SE-AB,1,272.04,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,10,2611-BE-,14061-DE-HE,1,562.57,2611-BE- -> 14061-DE-HE,1,562.57,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,11,1103-NL-,20766-FR-IDF,1,223.25,1103-NL- -> 20766-FR-IDF,1,223.25,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,11,1267-IT-82,12552-SE-AB,1,267.42,1267-IT-82 -> 12552-SE-AB,1,267.42,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,11,2611-BE-,14061-DE-HE,1,524.3199999999999,2611-BE- -> 14061-DE-HE,1,524.3199999999999,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,12,1103-NL-,20766-FR-IDF,1,218.33,1103-NL- -> 20766-FR-IDF,1,218.33,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,12,1267-IT-82,12552-SE-AB,1,265.33,1267-IT-82 -> 12552-SE-AB,1,265.33,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,12,2611-BE-,14061-DE-HE,1,498.14,2611-BE- -> 14061-DE-HE,1,498.14,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,13,1103-NL-,20766-FR-IDF,1,215.01,1103-NL- -> 20766-FR-IDF,1,215.01,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,13,1267-IT-82,12552-SE-AB,1,273.88000000000005,1267-IT-82 -> 12552-SE-AB,1,273.88000000000005,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,13,2611-BE-,14061-DE-HE,1,501.52,2611-BE- -> 14061-DE-HE,1,501.52,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,14,1103-NL-,20766-FR-IDF,1,228.85,1103-NL- -> 20766-FR-IDF,1,228.85,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,14,1267-IT-82,12552-SE-AB,1,285.39,1267-IT-82 -> 12552-SE-AB,1,285.39,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,14,2611-BE-,14061-DE-HE,1,551.85,2611-BE- -> 14061-DE-HE,1,551.85,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,15,1103-NL-,20766-FR-IDF,1,241.7,1103-NL- -> 20766-FR-IDF,1,241.7,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,15,1267-IT-82,12552-SE-AB,1,304.52,1267-IT-82 -> 12552-SE-AB,1,304.52,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,15,2611-BE-,14061-DE-HE,1,619.11,2611-BE- -> 14061-DE-HE,1,619.11,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,16,1103-NL-,20766-FR-IDF,1,303.49,1103-NL- -> 20766-FR-IDF,1,303.49,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,16,1267-IT-82,12552-SE-AB,1,318.45,1267-IT-82 -> 12552-SE-AB,1,318.45,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,16,2611-BE-,14061-DE-HE,1,643.0999999999999,2611-BE- -> 14061-DE-HE,1,643.0999999999999,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,17,1103-NL-,20766-FR-IDF,1,342.76,1103-NL- -> 20766-FR-IDF,1,342.76,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,17,1267-IT-82,12552-SE-AB,1,324.20000000000005,1267-IT-82 -> 12552-SE-AB,1,324.20000000000005,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,17,2611-BE-,14061-DE-HE,1,594.39,2611-BE- -> 14061-DE-HE,1,594.39,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,18,1103-NL-,20766-FR-IDF,1,337.1,1103-NL- -> 20766-FR-IDF,1,337.1,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,18,1267-IT-82,12552-SE-AB,1,323.72,1267-IT-82 -> 12552-SE-AB,1,323.72,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,18,2611-BE-,14061-DE-HE,1,555.8299999999999,2611-BE- -> 14061-DE-HE,1,555.8299999999999,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,19,1103-NL-,20766-FR-IDF,1,323.14,1103-NL- -> 20766-FR-IDF,1,323.14,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,19,1267-IT-82,12552-SE-AB,1,325.59000000000003,1267-IT-82 -> 12552-SE-AB,1,325.59000000000003,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,19,2611-BE-,14061-DE-HE,1,523.29,2611-BE- -> 14061-DE-HE,1,523.29,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,20,1103-NL-,20766-FR-IDF,1,299.8,1103-NL- -> 20766-FR-IDF,1,299.8,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,20,1267-IT-82,12552-SE-AB,1,321.42,1267-IT-82 -> 12552-SE-AB,1,321.42,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,20,2611-BE-,14061-DE-HE,1,487.46,2611-BE- -> 14061-DE-HE,1,487.46,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,21,1103-NL-,20766-FR-IDF,1,290.52,1103-NL- -> 20766-FR-IDF,1,290.52,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,21,1267-IT-82,12552-SE-AB,1,326.96,1267-IT-82 -> 12552-SE-AB,1,326.96,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,21,2611-BE-,14061-DE-HE,1,464.17,2611-BE- -> 14061-DE-HE,1,464.17,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,22,1103-NL-,20766-FR-IDF,1,291.39,1103-NL- -> 20766-FR-IDF,1,291.39,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,22,1267-IT-82,12552-SE-AB,1,345.48,1267-IT-82 -> 12552-SE-AB,1,345.48,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,22,2611-BE-,14061-DE-HE,1,465.8200000000001,2611-BE- -> 14061-DE-HE,1,465.8200000000001,2611-BE- -> 14061-DE-HE,0.0
2023-02-10,23,1103-NL-,20766-FR-IDF,1,303.28,1103-NL- -> 20766-FR-IDF,1,303.28,1103-NL- -> 20766-FR-IDF,0.0
2023-02-10,23,1267-IT-82,12552-SE-AB,1,342.32,1267-IT-82 -> 12552-SE-AB,1,342.32,1267-IT-82 -> 12552-SE-AB,0.0
2023-02-10,23,2611-BE-,14061-DE-HE,1,463.99,2611-BE- -> 14061-DE-HE,1,463.99,2611-BE- -> 14061-DE-HE,0.0
2023-03-10,0,1103-NL-,20766-FR-IDF,1,357.98,1103-NL- -> 20766-FR-IDF,1,357.98,1103-NL- -> 20766-FR-IDF,0.0
2023-03-10,0,1267-IT-82,12552-SE-AB,1,328.47,1267-IT-82 -> 12552-SE-AB,1,328.47,1267-IT-82 -> 12552-SE-AB,0.0
2023-03-10,0,2611-BE-,14061-DE-HE,1,466.7000000000001,2611-BE- -> 14061-DE-HE,1,466.7000000000001,2611-BE- -> 14061-DE-HE,0.0
2023-03-10,1,1103-NL-,20766-FR-IDF,1,386.67,1103-NL- -> 20766-FR-IDF,1,386.67,1103-NL- -> 20766-FR-IDF,0.0
2023-03-10,1,1267-IT-82,12552-SE-AB,1,331.84,1267-IT-82 -> 12552-SE-AB,1,331.84,1267-IT-82 -> 12552-SE-AB,0.0
2023-03-10,1,2611-BE-,14061-DE-HE,1,433.71,2611-BE- -> 14061-DE-HE,1,433.71,2611-BE- -> 14061-DE-HE,0.0
2023-03-10,2,1103-NL-,20766-FR-IDF,1,386.52,1103-NL- -> 20766-FR-IDF,1,386.52,1103-NL- -> 20766-FR-IDF,0.0
2023-03-10,2,1267-IT-82,12552-SE-AB,1,328.18,1267-IT-82 -> 12552-SE-AB,1,328.18,1267-IT-82 -> 12552-SE-AB,0.0
2023-03-10,2,2611-BE-,14061-DE-HE,1,414.04,2611-BE- -> 14061-DE-HE,1,414.04,2611-BE- -> 14061-DE-HE,0.0
2023-03-10,3,1103-NL-,20766-FR-IDF,1,390.53,1103-NL- -> 20766-FR-IDF,1,390.53,1103-NL- -> 20766-FR-IDF,0.0
2023-03-10,3,1267-IT-82,12552-SE-AB,1,317.51,1267-IT-82 -> 12552-SE-AB,1,317.51,1267-IT-82 -> 12552-SE-AB,0.0
2023-03-10,3,2611-BE-,14061-DE-HE,1,402.28,2611-BE- -> 14061-DE-HE,1,402.28,2611-BE- -> 14061-DE-HE,0.0
2023-03-10,4,1103-NL-,20766-FR-IDF,1,409.64,1103-NL- -> 20766-FR-IDF,1,409.64,1103-NL- -> 20766-FR-IDF,0.0
2023-03-10,4,1267-IT-82,12552-SE-AB,1,316.74,1267-IT-82 -> 12552-SE-AB,1,316.74,1267-IT-82 -> 12552-SE-AB,0.0
2023-03-10,4,2611-BE-,14061-DE-HE,1,429.39,2611-BE- -> 14061-DE-HE,1,429.39,2611-BE- -> 14061-DE-HE,0.0
2023-03-10,5,1103-NL-,20766-FR-IDF,1,412.45,1103-NL- -> 20766-FR-IDF,1,412.45,1103-NL- -> 20766-FR-IDF,0.0
2023-03-10,5,1267-IT-82,12552-SE-AB,1,328.56,1267-IT-82 -> 12552-SE-AB,1,328.56,1267-IT-82 -> 12552-SE-AB,0.0
2023-03-10,5,2611-BE-,14061-DE-HE,1,488.88,2611-BE- -> 14061-DE-HE,1,488.88,2611-BE- -> 14061-DE-HE,0.0
2023-03-10,6,1103-NL-,20766-FR-IDF,1,408.06,1103-NL- -> 20766-FR-IDF,1,408.06,1103-NL- -> 20766-FR-IDF,0.0
2023-03-10,6,1267-IT-82,12552-SE-AB,1,323.71,1267-IT-82 -> 12552-SE-AB,1,323.71,1267-IT-82 -> 12552-SE-AB,0.0
2023-03-10,6,2611-BE-,14061-DE-HE,1,532.46,2611-BE- -> 14061-DE-HE,1,532.46,2611-BE- -> 14061-DE-HE,0.0
2023-03-10,7,1103-NL-,20766-FR-IDF,1,310.73,1103-NL- -> 20766-FR-IDF,1,310.73,1103-NL- -> 20766-FR-IDF,0.0
2023-03-10,7,1267-IT-82,12552-SE-AB,1,299.46000000000004,1267-IT-82 -> 12552-SE-AB,1,299.46000000000004,1267-IT-82 -> 12552-SE-AB,0.0
2023-03-10,7,2611-BE-,14061-DE-HE,1,514.5,2611-BE- -> 14061-DE-HE,1,514.5,2611-BE- -> 14061-DE-HE,0.0
2023-03-10,8,1103-NL-,20766-FR-IDF,1,253.77,1103-NL- -> 20766-FR-IDF,1,253.77,1103-NL- -> 20766-FR-IDF,0.0
2023-03-10,8,1267-IT-82,12552-SE-AB,1,275.62,1267-IT-82 -> 12552-SE-AB,1,275.62,1267-IT-82 -> 12552-SE-AB,0.0
2023-03-10,8,2611-BE-,14061-DE-HE,1,500.19,2611-BE- -> 14061-DE-HE,1,500.19,2611-BE- -> 14061-DE-HE,0.0
2023-03-10,9,1103-NL-,20766-FR-IDF,1,236.63,1103-NL- -> 20766-FR-IDF,1,236.63,1103-NL- -> 20766-FR-IDF,0.0
