date,hour,source_as,target_as,emissions_length_SP,emissions_total_SP,emissions_path_SP,emissions_length_LE,emissions_total_LE,emissions_path_LE,emission_difference
2023-08-10,7,210543-AT-,50988-PL-12,5,1357.29,210543-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 50988-PL-12,5,1357.29,210543-AT- -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 5617-PL-14 -> 50988-PL-12,0.0
2023-08-10,7,207322-SE-AB,1303-FR-,5,97.62,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,5,97.62,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,0.0
2023-08-10,7,33867-LV-,28685-NL-GE,5,669.72,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 28685-NL-GE,5,669.72,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-NH -> 28685-NL-GE,0.0
2023-08-10,7,204534-PL-06,205403-SI-012,5,1921.67,204534-PL-06 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 205403-SI-012,5,1921.67,204534-PL-06 -> 5617-PL-14 -> 1299-SE- -> 3320-DE-NW -> 5603-SI-061 -> 205403-SI-012,0.0
2023-08-10,8,51024-RO-BC,1926-FI-18,5,558.0699999999999,51024-RO-BC -> 5606-RO- -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,5,558.0699999999999,51024-RO-BC -> 5606-RO-B -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,0.0
2023-08-10,8,208353-FR-PAC,204072-EE-37,5,379.23,208353-FR-PAC -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,5,379.23,208353-FR-PAC -> 3215-FR-IDF -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,0.0
2023-08-10,8,33839-RO-CT,15629-HU-,5,908.44,33839-RO-CT -> 5606-RO- -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 15629-HU-,5,908.44,33839-RO-CT -> 5606-RO-B -> 1299-SE- -> 3223-NL-NH -> 5483-HU-PE -> 15629-HU-,0.0
2023-08-10,8,210543-AT-,50988-PL-12,5,1219.0500000000002,210543-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 50988-PL-12,5,1219.0500000000002,210543-AT- -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 5617-PL-14 -> 50988-PL-12,0.0
2023-08-10,8,207322-SE-AB,1303-FR-,5,82.65,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,5,82.65,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,0.0
2023-08-10,8,33867-LV-,28685-NL-GE,5,568.49,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 28685-NL-GE,5,568.49,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-NH -> 28685-NL-GE,0.0
2023-08-10,8,204534-PL-06,205403-SI-012,5,1667.84,204534-PL-06 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 205403-SI-012,5,1667.84,204534-PL-06 -> 5617-PL-14 -> 1299-SE- -> 3320-DE-NW -> 5603-SI-061 -> 205403-SI-012,0.0
2023-08-10,9,51024-RO-BC,1926-FI-18,5,550.02,51024-RO-BC -> 5606-RO- -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,5,550.02,51024-RO-BC -> 5606-RO-B -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,0.0
2023-08-10,9,208353-FR-PAC,204072-EE-37,5,331.16,208353-FR-PAC -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,5,331.16,208353-FR-PAC -> 3215-FR-IDF -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,0.0
2023-08-10,9,33839-RO-CT,15629-HU-,5,850.19,33839-RO-CT -> 5606-RO- -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 15629-HU-,5,850.19,33839-RO-CT -> 5606-RO-B -> 1299-SE- -> 3223-NL-NH -> 5483-HU-PE -> 15629-HU-,0.0
2023-08-10,9,210543-AT-,50988-PL-12,5,1189.55,210543-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 50988-PL-12,5,1189.55,210543-AT- -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 5617-PL-14 -> 50988-PL-12,0.0
2023-08-10,9,207322-SE-AB,1303-FR-,5,60.3,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,5,60.3,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,0.0
2023-08-10,9,33867-LV-,28685-NL-GE,5,514.4,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 28685-NL-GE,5,514.4,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-NH -> 28685-NL-GE,0.0
2023-08-10,9,204534-PL-06,205403-SI-012,5,1563.1599999999996,204534-PL-06 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 205403-SI-012,5,1563.1599999999996,204534-PL-06 -> 5617-PL-14 -> 1299-SE- -> 3320-DE-NW -> 5603-SI-061 -> 205403-SI-012,0.0
2023-08-10,10,51024-RO-BC,1926-FI-18,5,552.0999999999999,51024-RO-BC -> 5606-RO- -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,5,552.0999999999999,51024-RO-BC -> 5606-RO-B -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,0.0
2023-08-10,10,208353-FR-PAC,204072-EE-37,5,292.4,208353-FR-PAC -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,5,292.4,208353-FR-PAC -> 3215-FR-IDF -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,0.0
2023-08-10,10,33839-RO-CT,15629-HU-,5,848.14,33839-RO-CT -> 5606-RO- -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 15629-HU-,5,848.14,33839-RO-CT -> 5606-RO-B -> 1299-SE- -> 3223-NL-NH -> 5483-HU-PE -> 15629-HU-,0.0
2023-08-10,10,210543-AT-,50988-PL-12,5,1152.41,210543-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 50988-PL-12,5,1152.41,210543-AT- -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 5617-PL-14 -> 50988-PL-12,0.0
2023-08-10,10,207322-SE-AB,1303-FR-,5,59.88,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,5,59.88,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,0.0
2023-08-10,10,33867-LV-,28685-NL-GE,5,466.62,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 28685-NL-GE,5,466.62,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-NH -> 28685-NL-GE,0.0
2023-08-10,10,204534-PL-06,205403-SI-012,5,1522.33,204534-PL-06 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 205403-SI-012,5,1522.33,204534-PL-06 -> 5617-PL-14 -> 1299-SE- -> 3320-DE-NW -> 5603-SI-061 -> 205403-SI-012,0.0
2023-08-10,11,51024-RO-BC,1926-FI-18,5,556.7799999999999,51024-RO-BC -> 5606-RO- -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,5,556.7799999999999,51024-RO-BC -> 5606-RO-B -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,0.0
2023-08-10,11,208353-FR-PAC,204072-EE-37,5,270.93,208353-FR-PAC -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,5,270.93,208353-FR-PAC -> 3215-FR-IDF -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,0.0
2023-08-10,11,33839-RO-CT,15629-HU-,5,846.34,33839-RO-CT -> 5606-RO- -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 15629-HU-,5,846.34,33839-RO-CT -> 5606-RO-B -> 1299-SE- -> 3223-NL-NH -> 5483-HU-PE -> 15629-HU-,0.0
2023-08-10,11,210543-AT-,50988-PL-12,5,1192.19,210543-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 50988-PL-12,5,1192.19,210543-AT- -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 5617-PL-14 -> 50988-PL-12,0.0
2023-08-10,11,207322-SE-AB,1303-FR-,5,57.87,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,5,57.87,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,0.0
2023-08-10,11,33867-LV-,28685-NL-GE,5,489.71,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 28685-NL-GE,5,489.71,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-NH -> 28685-NL-GE,0.0
2023-08-10,11,204534-PL-06,205403-SI-012,5,1516.5700000000002,204534-PL-06 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 205403-SI-012,5,1516.5700000000002,204534-PL-06 -> 5617-PL-14 -> 1299-SE- -> 3320-DE-NW -> 5603-SI-061 -> 205403-SI-012,0.0
2023-08-10,12,51024-RO-BC,1926-FI-18,5,541.8699999999999,51024-RO-BC -> 5606-RO- -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,5,541.8699999999999,51024-RO-BC -> 5606-RO-B -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,0.0
2023-08-10,12,208353-FR-PAC,204072-EE-37,5,241.4,208353-FR-PAC -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,5,241.4,208353-FR-PAC -> 3215-FR-IDF -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,0.0
2023-08-10,12,33839-RO-CT,15629-HU-,5,826.48,33839-RO-CT -> 5606-RO- -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 15629-HU-,5,826.48,33839-RO-CT -> 5606-RO-B -> 1299-SE- -> 3223-NL-NH -> 5483-HU-PE -> 15629-HU-,0.0
2023-08-10,12,210543-AT-,50988-PL-12,5,1241.7199999999998,210543-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 50988-PL-12,5,1241.7199999999998,210543-AT- -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 5617-PL-14 -> 50988-PL-12,0.0
2023-08-10,12,207322-SE-AB,1303-FR-,5,56.58,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,5,56.58,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,0.0
2023-08-10,12,33867-LV-,28685-NL-GE,5,478.04,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 28685-NL-GE,5,478.04,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-NH -> 28685-NL-GE,0.0
2023-08-10,12,204534-PL-06,205403-SI-012,5,1554.87,204534-PL-06 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 205403-SI-012,5,1554.87,204534-PL-06 -> 5617-PL-14 -> 1299-SE- -> 3320-DE-NW -> 5603-SI-061 -> 205403-SI-012,0.0
2023-08-10,13,51024-RO-BC,1926-FI-18,5,538.8399999999999,51024-RO-BC -> 5606-RO- -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,5,538.8399999999999,51024-RO-BC -> 5606-RO-B -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,0.0
2023-08-10,13,208353-FR-PAC,204072-EE-37,5,236.21,208353-FR-PAC -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,5,236.21,208353-FR-PAC -> 3215-FR-IDF -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,0.0
2023-08-10,13,33839-RO-CT,15629-HU-,5,845.1500000000001,33839-RO-CT -> 5606-RO- -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 15629-HU-,5,845.1500000000001,33839-RO-CT -> 5606-RO-B -> 1299-SE- -> 3223-NL-NH -> 5483-HU-PE -> 15629-HU-,0.0
2023-08-10,13,210543-AT-,50988-PL-12,5,1329.23,210543-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 50988-PL-12,5,1329.23,210543-AT- -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 5617-PL-14 -> 50988-PL-12,0.0
2023-08-10,13,207322-SE-AB,1303-FR-,5,52.88999999999999,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,5,52.88999999999999,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,0.0
2023-08-10,13,33867-LV-,28685-NL-GE,5,500.57,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 28685-NL-GE,5,500.57,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-NH -> 28685-NL-GE,0.0
2023-08-10,13,204534-PL-06,205403-SI-012,5,1714.2600000000002,204534-PL-06 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 205403-SI-012,5,1714.2600000000002,204534-PL-06 -> 5617-PL-14 -> 1299-SE- -> 3320-DE-NW -> 5603-SI-061 -> 205403-SI-012,0.0
2023-08-10,14,51024-RO-BC,1926-FI-18,5,546.8100000000001,51024-RO-BC -> 5606-RO- -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,5,546.8100000000001,51024-RO-BC -> 5606-RO-B -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,0.0
2023-08-10,14,208353-FR-PAC,204072-EE-37,5,253.29,208353-FR-PAC -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,5,253.29,208353-FR-PAC -> 3215-FR-IDF -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,0.0
2023-08-10,14,33839-RO-CT,15629-HU-,5,879.14,33839-RO-CT -> 5606-RO- -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 15629-HU-,5,879.14,33839-RO-CT -> 5606-RO-B -> 1299-SE- -> 3223-NL-NH -> 5483-HU-PE -> 15629-HU-,0.0
2023-08-10,14,210543-AT-,50988-PL-12,5,1373.3000000000002,210543-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 50988-PL-12,5,1373.3000000000002,210543-AT- -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 5617-PL-14 -> 50988-PL-12,0.0
2023-08-10,14,207322-SE-AB,1303-FR-,5,52.59,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,5,52.59,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,0.0
2023-08-10,14,33867-LV-,28685-NL-GE,5,528.89,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 28685-NL-GE,5,528.89,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-NH -> 28685-NL-GE,0.0
2023-08-10,14,204534-PL-06,205403-SI-012,5,1896.25,204534-PL-06 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 205403-SI-012,5,1896.25,204534-PL-06 -> 5617-PL-14 -> 1299-SE- -> 3320-DE-NW -> 5603-SI-061 -> 205403-SI-012,0.0
2023-08-10,15,51024-RO-BC,1926-FI-18,5,565.72,51024-RO-BC -> 5606-RO- -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,5,565.72,51024-RO-BC -> 5606-RO-B -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,0.0
2023-08-10,15,208353-FR-PAC,204072-EE-37,5,337.57,208353-FR-PAC -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,5,337.57,208353-FR-PAC -> 3215-FR-IDF -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,0.0
2023-08-10,15,33839-RO-CT,15629-HU-,5,946.43,33839-RO-CT -> 5606-RO- -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 15629-HU-,5,946.43,33839-RO-CT -> 5606-RO-B -> 1299-SE- -> 3223-NL-NH -> 5483-HU-PE -> 15629-HU-,0.0
2023-08-10,15,210543-AT-,50988-PL-12,5,1495.67,210543-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 50988-PL-12,5,1495.67,210543-AT- -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 5617-PL-14 -> 50988-PL-12,0.0
2023-08-10,15,207322-SE-AB,1303-FR-,5,51.09,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,5,51.09,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,0.0
2023-08-10,15,33867-LV-,28685-NL-GE,5,581.97,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 28685-NL-GE,5,581.97,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-NH -> 28685-NL-GE,0.0
2023-08-10,15,204534-PL-06,205403-SI-012,5,2081.1,204534-PL-06 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 205403-SI-012,5,2081.1,204534-PL-06 -> 5617-PL-14 -> 1299-SE- -> 3320-DE-NW -> 5603-SI-061 -> 205403-SI-012,0.0
2023-08-10,16,51024-RO-BC,1926-FI-18,5,643.1099999999999,51024-RO-BC -> 5606-RO- -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,5,643.1099999999999,51024-RO-BC -> 5606-RO-B -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,0.0
2023-08-10,16,208353-FR-PAC,204072-EE-37,5,445.5799999999999,208353-FR-PAC -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,5,445.5799999999999,208353-FR-PAC -> 3215-FR-IDF -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,0.0
2023-08-10,16,33839-RO-CT,15629-HU-,5,1163.21,33839-RO-CT -> 5606-RO- -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 15629-HU-,5,1163.21,33839-RO-CT -> 5606-RO-B -> 1299-SE- -> 3223-NL-NH -> 5483-HU-PE -> 15629-HU-,0.0
2023-08-10,16,210543-AT-,50988-PL-12,5,1750.42,210543-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 50988-PL-12,5,1750.42,210543-AT- -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 5617-PL-14 -> 50988-PL-12,0.0
2023-08-10,16,207322-SE-AB,1303-FR-,5,105.96,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,5,105.96,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,0.0
2023-08-10,16,33867-LV-,28685-NL-GE,5,666.0600000000001,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 28685-NL-GE,5,666.0600000000001,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-NH -> 28685-NL-GE,0.0
2023-08-10,16,204534-PL-06,205403-SI-012,5,2341.8,204534-PL-06 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 205403-SI-012,5,2341.8,204534-PL-06 -> 5617-PL-14 -> 1299-SE- -> 3320-DE-NW -> 5603-SI-061 -> 205403-SI-012,0.0
2023-08-10,17,51024-RO-BC,1926-FI-18,5,662.86,51024-RO-BC -> 5606-RO- -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,5,662.86,51024-RO-BC -> 5606-RO-B -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,0.0
2023-08-10,17,208353-FR-PAC,204072-EE-37,5,501.97,208353-FR-PAC -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,5,501.97,208353-FR-PAC -> 3215-FR-IDF -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,0.0
2023-08-10,17,33839-RO-CT,15629-HU-,5,1303.6799999999998,33839-RO-CT -> 5606-RO- -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 15629-HU-,5,1303.6799999999998,33839-RO-CT -> 5606-RO-B -> 1299-SE- -> 3223-NL-NH -> 5483-HU-PE -> 15629-HU-,0.0
2023-08-10,17,210543-AT-,50988-PL-12,5,1932.97,210543-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 50988-PL-12,5,1932.97,210543-AT- -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 5617-PL-14 -> 50988-PL-12,0.0
2023-08-10,17,207322-SE-AB,1303-FR-,5,126.87,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,5,126.87,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,0.0
2023-08-10,17,33867-LV-,28685-NL-GE,5,703.4300000000001,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 28685-NL-GE,5,703.4300000000001,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-NH -> 28685-NL-GE,0.0
2023-08-10,17,204534-PL-06,205403-SI-012,5,2593.53,204534-PL-06 -> 5617-PL-02 -> 1299-SE- -> 3320-DE-BW -> 5603-SI-061 -> 205403-SI-012,5,2593.53,204534-PL-06 -> 5617-PL-14 -> 1299-SE- -> 3320-DE-NW -> 5603-SI-061 -> 205403-SI-012,0.0
2023-08-10,18,51024-RO-BC,1926-FI-18,5,668.65,51024-RO-BC -> 5606-RO- -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,5,668.65,51024-RO-BC -> 5606-RO-B -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,0.0
2023-08-10,18,208353-FR-PAC,204072-EE-37,5,486.26,208353-FR-PAC -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,5,486.26,208353-FR-PAC -> 3215-FR-IDF -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,0.0
2023-08-10,18,33839-RO-CT,15629-HU-,5,1337.38,33839-RO-CT -> 5606-RO- -> 1299-SE- -> 3223-NL-NH -> 5483-HU-BU -> 15629-HU-,5,1337.38,33839-RO-CT -> 5606-RO-B -> 1299-SE- -> 3223-NL-NH -> 5483-HU-PE -> 15629-HU-,0.0
2023-08-10,18,210543-AT-,50988-PL-12,5,1959.8,210543-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 50988-PL-12,5,1959.8,210543-AT- -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 5617-PL-14 -> 50988-PL-12,0.0
2023-08-10,18,207322-SE-AB,1303-FR-,5,102.72,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,5,102.72,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,0.0
2023-08-10,18,33867-LV-,28685-NL-GE,5,803.52,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 28685-NL-GE,5,803.52,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-NH -> 28685-NL-GE,0.0
2023-08-10,18,204534-PL-06,205403-SI-012,5,2601.17,204534-PL-06 -> 5617-PL-02 -> 1299-SE- -> 3356-US- -> 5603-SI-061 -> 205403-SI-012,5,2601.17,204534-PL-06 -> 5617-PL-14 -> 1299-SE- -> 3356-US-CA -> 5603-SI-061 -> 205403-SI-012,0.0
2023-08-10,19,51024-RO-BC,1926-FI-18,5,687.6,51024-RO-BC -> 5606-RO- -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,5,687.6,51024-RO-BC -> 5606-RO-B -> 1299-SE- -> 2603-DK- -> 1741-FI-18 -> 1926-FI-18,0.0
2023-08-10,19,208353-FR-PAC,204072-EE-37,5,429.9,208353-FR-PAC -> 3215-FR- -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,5,429.9,208353-FR-PAC -> 3215-FR-IDF -> 5511-FR- -> 1299-SE- -> 3249-EE-37 -> 204072-EE-37,0.0
2023-08-10,19,33839-RO-CT,15629-HU-,5,1385.59,33839-RO-CT -> 5606-RO- -> 1299-SE- -> 3223-RO- -> 5483-HU-BU -> 15629-HU-,5,1385.59,33839-RO-CT -> 5606-RO-B -> 1299-SE- -> 3223-RO-B -> 5483-HU-PE -> 15629-HU-,0.0
2023-08-10,19,210543-AT-,50988-PL-12,5,1912.06,210543-AT- -> 1853-AT-1 -> 1764-AT- -> 1299-SE- -> 5617-PL-02 -> 50988-PL-12,5,1912.06,210543-AT- -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 5617-PL-14 -> 50988-PL-12,0.0
2023-08-10,19,207322-SE-AB,1303-FR-,5,89.27999999999999,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,5,89.27999999999999,207322-SE-AB -> 3301-SE-AB -> 1299-SE- -> 5511-FR- -> 2200-FR- -> 1303-FR-,0.0
2023-08-10,19,33867-LV-,28685-NL-GE,5,958.32,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-GE -> 28685-NL-GE,5,958.32,33867-LV- -> 5518-LV- -> 1299-SE- -> 5511-FR- -> 1136-NL-NH -> 28685-NL-GE,0.0
