date,hour,source_as,target_as,emissions_length_SP,emissions_total_SP,emissions_path_SP,emissions_length_LE,emissions_total_LE,emissions_path_LE,emission_difference
2023-07-10,2,49460-SK-BC,48951-DE-HE,4,1632.84,49460-SK-BC -> 2607-SK-BL -> 2852-CZ-10 -> 3216-RU- -> 48951-DE-HE,6,1325.2,49460-SK-BC -> 2607-SK-KI -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 2516-JP- -> 48951-DE-HE,18.840793
2023-07-10,2,16104-SI-085,47915-RO-,5,1884.38,16104-SI-085 -> 5603-SI-061 -> 3356-US- -> 3223-RO- -> 3164-RO- -> 47915-RO-,5,1884.38,16104-SI-085 -> 5603-SI-061 -> 3356-US-CA -> 3223-RO-B -> 3164-RO- -> 47915-RO-,0.0
2023-07-10,2,12833-PT-,56397-RO-,5,1562.91,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-BW -> 5483-HU-BU -> 56397-RO-,6,1483.2200000000005,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 4455-FR- -> 3223-RO-B -> 5483-HU-PE -> 56397-RO-,5.098822
2023-07-10,2,197679-SI-061,8748-SE-,6,1140.37,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,6,1140.37,197679-SI-061 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,0.0
2023-07-10,3,34262-HU-,16055-AT-,6,1180.87,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-RO- -> 1299-SE- -> 3330-AT- -> 16055-AT-,6,1180.87,34262-HU- -> 5588-HU-BU -> 5483-HU-PE -> 3223-RO-B -> 1299-SE- -> 3330-AT- -> 16055-AT-,0.0
2023-07-10,3,49460-SK-BC,48951-DE-HE,4,1623.99,49460-SK-BC -> 2607-SK-BL -> 2852-CZ-10 -> 3216-RU- -> 48951-DE-HE,6,1311.52,49460-SK-BC -> 2607-SK-KI -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 2516-JP- -> 48951-DE-HE,19.240882
2023-07-10,3,16104-SI-085,47915-RO-,5,1843.59,16104-SI-085 -> 5603-SI-061 -> 3356-US- -> 3223-RO- -> 3164-RO- -> 47915-RO-,5,1843.59,16104-SI-085 -> 5603-SI-061 -> 3356-US-CA -> 3223-RO-B -> 3164-RO- -> 47915-RO-,0.0
2023-07-10,3,12833-PT-,56397-RO-,5,1566.39,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-BW -> 5483-HU-BU -> 56397-RO-,6,1499.81,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 4455-FR- -> 3223-RO-B -> 5483-HU-PE -> 56397-RO-,4.250538
2023-07-10,3,197679-SI-061,8748-SE-,6,1115.1999999999998,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,6,1115.1999999999998,197679-SI-061 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,0.0
2023-07-10,4,34262-HU-,16055-AT-,6,1243.0800000000002,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-RO- -> 1299-SE- -> 3330-AT- -> 16055-AT-,6,1243.0800000000002,34262-HU- -> 5588-HU-BU -> 5483-HU-PE -> 3223-RO-B -> 1299-SE- -> 3330-AT- -> 16055-AT-,0.0
2023-07-10,4,49460-SK-BC,48951-DE-HE,4,1434.45,49460-SK-BC -> 2607-SK-BL -> 2852-CZ-10 -> 3216-RU- -> 48951-DE-HE,5,1119.21,49460-SK-BC -> 2607-SK-KI -> 5578-SK-BL -> 1299-SE- -> 2516-JP- -> 48951-DE-HE,21.976367
2023-07-10,4,16104-SI-085,47915-RO-,5,1782.62,16104-SI-085 -> 5603-SI-061 -> 3356-US- -> 3223-RO- -> 3164-RO- -> 47915-RO-,6,1774.88,16104-SI-085 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 3223-RO-B -> 3164-RO- -> 47915-RO-,0.434192
2023-07-10,4,12833-PT-,56397-RO-,5,1554.13,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-BW -> 5483-HU-BU -> 56397-RO-,6,1500.5800000000002,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 4455-FR- -> 3223-RO-B -> 5483-HU-PE -> 56397-RO-,3.445658
2023-07-10,4,197679-SI-061,8748-SE-,6,1062.47,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,6,1062.47,197679-SI-061 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,0.0
2023-07-10,5,34262-HU-,16055-AT-,6,1201.35,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-RO- -> 1299-SE- -> 3330-AT- -> 16055-AT-,6,1201.35,34262-HU- -> 5588-HU-BU -> 5483-HU-PE -> 3223-RO-B -> 1299-SE- -> 3330-AT- -> 16055-AT-,0.0
2023-07-10,5,49460-SK-BC,48951-DE-HE,4,1329.49,49460-SK-BC -> 2607-SK-BL -> 2852-CZ-10 -> 3216-RU- -> 48951-DE-HE,5,1027.2599999999998,49460-SK-BC -> 2607-SK-KI -> 5578-SK-BL -> 1299-SE- -> 3320-DE-NW -> 48951-DE-HE,22.732777
2023-07-10,5,16104-SI-085,47915-RO-,5,1710.05,16104-SI-085 -> 5603-SI-061 -> 3356-US- -> 3223-RO- -> 3164-RO- -> 47915-RO-,6,1686.16,16104-SI-085 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 3223-RO-B -> 3164-RO- -> 47915-RO-,1.397035
2023-07-10,5,12833-PT-,56397-RO-,5,1486.8,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-BW -> 5483-HU-BU -> 56397-RO-,6,1441.02,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 4455-FR- -> 3223-RO-B -> 5483-HU-PE -> 56397-RO-,3.079096
2023-07-10,5,197679-SI-061,8748-SE-,6,997.08,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,6,997.08,197679-SI-061 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,0.0
2023-07-10,6,34262-HU-,16055-AT-,6,1092.34,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-RO- -> 1299-SE- -> 3330-AT- -> 16055-AT-,6,1092.34,34262-HU- -> 5588-HU-BU -> 5483-HU-PE -> 3223-RO-B -> 1299-SE- -> 3330-AT- -> 16055-AT-,0.0
2023-07-10,6,49460-SK-BC,48951-DE-HE,4,1330.6699999999998,49460-SK-BC -> 2607-SK-BL -> 2852-CZ-10 -> 3216-RU- -> 48951-DE-HE,5,1013.36,49460-SK-BC -> 2607-SK-KI -> 5578-SK-BL -> 1299-SE- -> 3320-DE-NW -> 48951-DE-HE,23.845882
2023-07-10,6,16104-SI-085,47915-RO-,5,1683.81,16104-SI-085 -> 5603-SI-061 -> 3356-US- -> 3223-RO- -> 3164-RO- -> 47915-RO-,6,1642.77,16104-SI-085 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 3223-RO-B -> 3164-RO- -> 47915-RO-,2.43733
2023-07-10,6,12833-PT-,56397-RO-,5,1411.0,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-BW -> 5483-HU-BU -> 56397-RO-,6,1371.01,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 4455-FR- -> 3223-RO-B -> 5483-HU-PE -> 56397-RO-,2.83416
2023-07-10,6,197679-SI-061,8748-SE-,6,985.82,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,6,985.82,197679-SI-061 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,0.0
2023-07-10,7,34262-HU-,16055-AT-,6,977.52,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-RO- -> 1299-SE- -> 3330-AT- -> 16055-AT-,6,977.52,34262-HU- -> 5588-HU-BU -> 5483-HU-PE -> 3223-RO-B -> 1299-SE- -> 3330-AT- -> 16055-AT-,0.0
2023-07-10,7,49460-SK-BC,48951-DE-HE,4,1344.42,49460-SK-BC -> 2607-SK-BL -> 2852-CZ-10 -> 3216-RU- -> 48951-DE-HE,5,1014.51,49460-SK-BC -> 2607-SK-KI -> 5578-SK-BL -> 1299-SE- -> 3320-DE-NW -> 48951-DE-HE,24.539206
2023-07-10,7,16104-SI-085,47915-RO-,5,1601.52,16104-SI-085 -> 5603-SI-061 -> 3356-US- -> 3223-RO- -> 3164-RO- -> 47915-RO-,6,1531.13,16104-SI-085 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 3223-RO-B -> 3164-RO- -> 47915-RO-,4.3952
2023-07-10,7,12833-PT-,56397-RO-,5,1341.46,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-BW -> 5483-HU-BU -> 56397-RO-,6,1320.19,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 4455-FR- -> 3223-RO-B -> 5483-HU-PE -> 56397-RO-,1.585586
2023-07-10,7,197679-SI-061,8748-SE-,6,914.54,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,6,914.54,197679-SI-061 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,0.0
2023-07-10,8,34262-HU-,16055-AT-,6,877.4300000000001,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-RO- -> 1299-SE- -> 3330-AT- -> 16055-AT-,6,877.4300000000001,34262-HU- -> 5588-HU-BU -> 5483-HU-PE -> 3223-RO-B -> 1299-SE- -> 3330-AT- -> 16055-AT-,0.0
2023-07-10,8,49460-SK-BC,48951-DE-HE,4,1341.5199999999998,49460-SK-BC -> 2607-SK-BL -> 2852-CZ-10 -> 3216-RU- -> 48951-DE-HE,5,990.7399999999998,49460-SK-BC -> 2607-SK-KI -> 5578-SK-BL -> 1299-SE- -> 3320-DE-NW -> 48951-DE-HE,26.147952
2023-07-10,8,16104-SI-085,47915-RO-,5,1575.9299999999998,16104-SI-085 -> 5603-SI-061 -> 3356-US- -> 3223-RO- -> 3164-RO- -> 47915-RO-,6,1479.73,16104-SI-085 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 3223-RO-B -> 3164-RO- -> 47915-RO-,6.104332
2023-07-10,8,12833-PT-,56397-RO-,5,1232.6,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-BW -> 5483-HU-BU -> 56397-RO-,6,1229.27,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 4455-FR- -> 3223-RO-B -> 5483-HU-PE -> 56397-RO-,0.270161
2023-07-10,8,197679-SI-061,8748-SE-,6,896.64,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,6,896.64,197679-SI-061 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,0.0
2023-07-10,9,34262-HU-,16055-AT-,6,821.2,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-RO- -> 1299-SE- -> 3330-AT- -> 16055-AT-,6,821.2,34262-HU- -> 5588-HU-BU -> 5483-HU-PE -> 3223-RO-B -> 1299-SE- -> 3330-AT- -> 16055-AT-,0.0
2023-07-10,9,49460-SK-BC,48951-DE-HE,4,1356.75,49460-SK-BC -> 2607-SK-BL -> 2852-CZ-10 -> 3216-RU- -> 48951-DE-HE,5,1008.99,49460-SK-BC -> 2607-SK-KI -> 5578-SK-BL -> 1299-SE- -> 3320-DE-NW -> 48951-DE-HE,25.631841
2023-07-10,9,16104-SI-085,47915-RO-,5,1566.37,16104-SI-085 -> 5603-SI-061 -> 3356-US- -> 3223-RO- -> 3164-RO- -> 47915-RO-,6,1437.13,16104-SI-085 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 3223-RO-B -> 3164-RO- -> 47915-RO-,8.250924
2023-07-10,9,12833-PT-,56397-RO-,5,1147.5,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-BW -> 5483-HU-BU -> 56397-RO-,5,1147.5,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-NW -> 5483-HU-PE -> 56397-RO-,0.0
2023-07-10,9,197679-SI-061,8748-SE-,6,844.29,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,6,844.29,197679-SI-061 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,0.0
2023-07-10,10,34262-HU-,16055-AT-,6,830.0899999999999,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-DE-HE -> 1299-SE- -> 3330-AT- -> 16055-AT-,6,830.0899999999999,34262-HU- -> 5588-HU-BU -> 5483-HU-PE -> 3223-DE-HE -> 1299-SE- -> 3330-AT- -> 16055-AT-,0.0
2023-07-10,10,49460-SK-BC,48951-DE-HE,4,1356.78,49460-SK-BC -> 2607-SK-BL -> 2852-CZ-10 -> 3216-RU- -> 48951-DE-HE,5,1017.6,49460-SK-BC -> 2607-SK-KI -> 5578-SK-BL -> 1299-SE- -> 3320-DE-NW -> 48951-DE-HE,24.998894
2023-07-10,10,16104-SI-085,47915-RO-,5,1562.36,16104-SI-085 -> 5603-SI-061 -> 3356-US- -> 3223-DE-HE -> 3164-RO- -> 47915-RO-,6,1411.93,16104-SI-085 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 3223-DE-HE -> 3164-RO- -> 47915-RO-,9.628383
2023-07-10,10,12833-PT-,56397-RO-,5,1110.45,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-BW -> 5483-HU-BU -> 56397-RO-,5,1110.45,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-NW -> 5483-HU-PE -> 56397-RO-,0.0
2023-07-10,10,197679-SI-061,8748-SE-,6,821.2199999999998,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,6,821.2199999999998,197679-SI-061 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,0.0
2023-07-10,11,34262-HU-,16055-AT-,6,860.8299999999999,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-DE-HE -> 1299-SE- -> 3330-AT- -> 16055-AT-,6,860.8299999999999,34262-HU- -> 5588-HU-BU -> 5483-HU-PE -> 3223-DE-HE -> 1299-SE- -> 3330-AT- -> 16055-AT-,0.0
2023-07-10,11,49460-SK-BC,48951-DE-HE,4,1393.44,49460-SK-BC -> 2607-SK-BL -> 2852-CZ-10 -> 3216-RU- -> 48951-DE-HE,5,1043.84,49460-SK-BC -> 2607-SK-KI -> 5578-SK-BL -> 1299-SE- -> 3320-DE-NW -> 48951-DE-HE,25.088988
2023-07-10,11,16104-SI-085,47915-RO-,5,1539.81,16104-SI-085 -> 5603-SI-061 -> 3356-US- -> 3223-DE-HE -> 3164-RO- -> 47915-RO-,6,1368.7099999999998,16104-SI-085 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 3223-DE-HE -> 3164-RO- -> 47915-RO-,11.111761
2023-07-10,11,12833-PT-,56397-RO-,5,1093.03,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-BW -> 5483-HU-BU -> 56397-RO-,5,1093.03,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-NW -> 5483-HU-PE -> 56397-RO-,0.0
2023-07-10,11,197679-SI-061,8748-SE-,6,779.4399999999998,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,6,779.4399999999998,197679-SI-061 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,0.0
2023-07-10,12,34262-HU-,16055-AT-,6,919.05,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-DE-HE -> 1299-SE- -> 3330-AT- -> 16055-AT-,6,919.05,34262-HU- -> 5588-HU-BU -> 5483-HU-PE -> 3223-DE-HE -> 1299-SE- -> 3330-AT- -> 16055-AT-,0.0
2023-07-10,12,49460-SK-BC,48951-DE-HE,4,1406.41,49460-SK-BC -> 2607-SK-BL -> 2852-CZ-10 -> 3216-RU- -> 48951-DE-HE,5,1077.73,49460-SK-BC -> 2607-SK-KI -> 5578-SK-BL -> 1299-SE- -> 3320-DE-NW -> 48951-DE-HE,23.370141
2023-07-10,12,16104-SI-085,47915-RO-,5,1544.85,16104-SI-085 -> 5603-SI-061 -> 3356-US- -> 3223-DE-HE -> 3164-RO- -> 47915-RO-,6,1377.4699999999998,16104-SI-085 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 3223-DE-HE -> 3164-RO- -> 47915-RO-,10.834709
2023-07-10,12,12833-PT-,56397-RO-,5,1098.69,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-BW -> 5483-HU-BU -> 56397-RO-,5,1098.69,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-NW -> 5483-HU-PE -> 56397-RO-,0.0
2023-07-10,12,197679-SI-061,8748-SE-,6,784.58,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,6,784.58,197679-SI-061 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,0.0
2023-07-10,13,34262-HU-,16055-AT-,6,1000.49,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-DE-HE -> 1299-SE- -> 3330-AT- -> 16055-AT-,6,1000.49,34262-HU- -> 5588-HU-BU -> 5483-HU-PE -> 3223-DE-HE -> 1299-SE- -> 3330-AT- -> 16055-AT-,0.0
2023-07-10,13,49460-SK-BC,48951-DE-HE,4,1445.35,49460-SK-BC -> 2607-SK-BL -> 2852-CZ-10 -> 3216-RU- -> 48951-DE-HE,5,1136.13,49460-SK-BC -> 2607-SK-KI -> 5578-SK-BL -> 1299-SE- -> 3320-DE-NW -> 48951-DE-HE,21.394126
2023-07-10,13,16104-SI-085,47915-RO-,5,1562.0,16104-SI-085 -> 5603-SI-061 -> 3356-US- -> 3223-DE-HE -> 3164-RO- -> 47915-RO-,6,1409.16,16104-SI-085 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 3223-DE-HE -> 3164-RO- -> 47915-RO-,9.784891
2023-07-10,13,12833-PT-,56397-RO-,5,1125.16,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-BW -> 5483-HU-BU -> 56397-RO-,5,1125.16,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-NW -> 5483-HU-PE -> 56397-RO-,0.0
2023-07-10,13,197679-SI-061,8748-SE-,6,801.53,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,6,801.53,197679-SI-061 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,0.0
2023-07-10,14,34262-HU-,16055-AT-,6,1093.14,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-DE-HE -> 1299-SE- -> 3330-AT- -> 16055-AT-,6,1093.14,34262-HU- -> 5588-HU-BU -> 5483-HU-PE -> 3223-DE-HE -> 1299-SE- -> 3330-AT- -> 16055-AT-,0.0
2023-07-10,14,49460-SK-BC,48951-DE-HE,4,1534.98,49460-SK-BC -> 2607-SK-BL -> 2852-CZ-10 -> 3216-RU- -> 48951-DE-HE,6,1239.58,49460-SK-BC -> 2607-SK-KI -> 1853-AT-9 -> 1764-AT-9 -> 1299-SE- -> 3320-DE-NW -> 48951-DE-HE,19.24455
2023-07-10,14,16104-SI-085,47915-RO-,5,1624.0700000000002,16104-SI-085 -> 5603-SI-061 -> 3356-US- -> 3223-DE-HE -> 3164-RO- -> 47915-RO-,6,1485.2,16104-SI-085 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 3223-DE-HE -> 3164-RO- -> 47915-RO-,8.55074
2023-07-10,14,12833-PT-,56397-RO-,5,1162.73,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-BW -> 5483-HU-BU -> 56397-RO-,5,1162.73,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-NW -> 5483-HU-PE -> 56397-RO-,0.0
2023-07-10,14,197679-SI-061,8748-SE-,6,824.6000000000001,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,6,824.6000000000001,197679-SI-061 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,0.0
2023-07-10,15,34262-HU-,16055-AT-,6,1179.2299999999998,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-RO- -> 1299-SE- -> 3330-AT- -> 16055-AT-,6,1179.2299999999998,34262-HU- -> 5588-HU-BU -> 5483-HU-PE -> 3223-RO-B -> 1299-SE- -> 3330-AT- -> 16055-AT-,0.0
2023-07-10,15,49460-SK-BC,48951-DE-HE,4,1561.36,49460-SK-BC -> 2607-SK-BL -> 2852-CZ-10 -> 3216-RU- -> 48951-DE-HE,5,1299.47,49460-SK-BC -> 2607-SK-KI -> 5578-SK-BL -> 1299-SE- -> 3320-DE-NW -> 48951-DE-HE,16.773198
2023-07-10,15,16104-SI-085,47915-RO-,5,1611.2499999999995,16104-SI-085 -> 5603-SI-061 -> 3356-US- -> 3223-RO- -> 3164-RO- -> 47915-RO-,6,1501.71,16104-SI-085 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 3223-RO-B -> 3164-RO- -> 47915-RO-,6.798448
2023-07-10,15,12833-PT-,56397-RO-,5,1247.42,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-BW -> 5483-HU-BU -> 56397-RO-,5,1247.42,12833-PT- -> 1930-PT-11 -> 2860-PT-11 -> 3320-DE-NW -> 5483-HU-PE -> 56397-RO-,0.0
2023-07-10,15,197679-SI-061,8748-SE-,6,817.3900000000001,197679-SI-061 -> 5603-SI-061 -> 3320-DE-BW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,6,817.3900000000001,197679-SI-061 -> 5603-SI-061 -> 3320-DE-NW -> 1299-SE- -> 2603-DK- -> 1653-SE- -> 8748-SE-,0.0
2023-07-10,16,34262-HU-,16055-AT-,6,1230.04,34262-HU- -> 5588-HU- -> 5483-HU-BU -> 3223-NL-NH -> 1299-SE- -> 3330-AT- -> 16055-AT-,6,1230.04,34262-HU- -> 5588-HU-BU -> 5483-HU-PE -> 3223-NL-NH -> 1299-SE- -> 3330-AT- -> 16055-AT-,0.0
