Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-01 00:00:00,Japan,Shikoku,JP-SK,396.01,341.94,30.9,30.36, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 01:00:00,Japan,Shikoku,JP-SK,363.88,309.55,36.7,36.64, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 02:00:00,Japan,Shikoku,JP-SK,317.38,279.09,44.71,44.27, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 03:00:00,Japan,Shikoku,JP-SK,292.84,262.76,48.94,48.37, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 04:00:00,Japan,Shikoku,JP-SK,293.25,264.76,48.83,48.13, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 05:00:00,Japan,Shikoku,JP-SK,355.35,307.04,38.1,37.7, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 06:00:00,Japan,Shikoku,JP-SK,443.13,372.8,22.78,22.39, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 07:00:00,Japan,Shikoku,JP-SK,544.94,440.2,5.23,5.23, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 08:00:00,Japan,Shikoku,JP-SK,573.43,462.66,0.23,0.16, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 09:00:00,Japan,Shikoku,JP-SK,574.83,462.1,0.02,0.02, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 10:00:00,Japan,Shikoku,JP-SK,574.86,462.07,0.02,0.01, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 11:00:00,Japan,Shikoku,JP-SK,574.98,462.01,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 12:00:00,Japan,Shikoku,JP-SK,573.54,462.77,0.21,0.14, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 13:00:00,Japan,Shikoku,JP-SK,571.89,463.67,0.45,0.3, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 14:00:00,Japan,Shikoku,JP-SK,571.2,464.07,0.55,0.36, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 15:00:00,Japan,Shikoku,JP-SK,570.92,464.22,0.59,0.39, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 16:00:00,Japan,Shikoku,JP-SK,570.77,464.42,0.61,0.41, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 17:00:00,Japan,Shikoku,JP-SK,572.26,463.52,0.39,0.26, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 18:00:00,Japan,Shikoku,JP-SK,571.59,463.94,0.49,0.33, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 19:00:00,Japan,Shikoku,JP-SK,573.61,462.81,0.2,0.14, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 20:00:00,Japan,Shikoku,JP-SK,573.1,463.11,0.27,0.19, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 21:00:00,Japan,Shikoku,JP-SK,573.1,463.13,0.27,0.19, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 22:00:00,Japan,Shikoku,JP-SK,563.14,459.36,1.92,1.71, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-01 23:00:00,Japan,Shikoku,JP-SK,507.51,420.84,11.56,11.26, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 00:00:00,Japan,Shikoku,JP-SK,443.87,371.43,22.7,22.45, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 01:00:00,Japan,Shikoku,JP-SK,398.27,334.34,30.72,30.69, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 02:00:00,Japan,Shikoku,JP-SK,334.31,294.56,41.69,41.2, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 03:00:00,Japan,Shikoku,JP-SK,304.22,275.12,46.87,46.18, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 04:00:00,Japan,Shikoku,JP-SK,330.69,291.02,42.34,41.85, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 05:00:00,Japan,Shikoku,JP-SK,387.88,332.39,32.4,31.97, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 06:00:00,Japan,Shikoku,JP-SK,444.6,381.7,22.34,21.59, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 07:00:00,Japan,Shikoku,JP-SK,539.33,445.5,5.98,5.6, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 08:00:00,Japan,Shikoku,JP-SK,574.72,461.99,0.04,0.04, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 09:00:00,Japan,Shikoku,JP-SK,574.8,462.11,0.03,0.02, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 10:00:00,Japan,Shikoku,JP-SK,574.86,462.08,0.02,0.01, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 11:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 12:00:00,Japan,Shikoku,JP-SK,574.81,462.11,0.03,0.02, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 13:00:00,Japan,Shikoku,JP-SK,572.43,463.46,0.37,0.25, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 14:00:00,Japan,Shikoku,JP-SK,569.93,464.94,0.73,0.49, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 15:00:00,Japan,Shikoku,JP-SK,573.32,462.94,0.24,0.16, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 16:00:00,Japan,Shikoku,JP-SK,573.8,462.68,0.17,0.11, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 17:00:00,Japan,Shikoku,JP-SK,574.3,462.4,0.1,0.07, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 18:00:00,Japan,Shikoku,JP-SK,574.82,462.11,0.03,0.02, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 19:00:00,Japan,Shikoku,JP-SK,573.13,463.13,0.27,0.18, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 20:00:00,Japan,Shikoku,JP-SK,572.08,463.76,0.42,0.29, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 21:00:00,Japan,Shikoku,JP-SK,572.83,463.29,0.31,0.21, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 22:00:00,Japan,Shikoku,JP-SK,568.99,457.99,1.04,1.03, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-02 23:00:00,Japan,Shikoku,JP-SK,515.77,419.05,10.3,10.3, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 00:00:00,Japan,Shikoku,JP-SK,436.0,364.64,24.09,23.91, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 01:00:00,Japan,Shikoku,JP-SK,373.78,318.82,34.93,34.72, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 02:00:00,Japan,Shikoku,JP-SK,325.0,286.24,43.35,42.88, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 03:00:00,Japan,Shikoku,JP-SK,295.36,268.06,48.42,47.7, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 04:00:00,Japan,Shikoku,JP-SK,328.97,289.56,42.65,42.1, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 05:00:00,Japan,Shikoku,JP-SK,376.63,325.26,34.33,33.8, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 06:00:00,Japan,Shikoku,JP-SK,441.12,378.61,22.96,22.24, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 07:00:00,Japan,Shikoku,JP-SK,533.99,443.35,6.87,6.47, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 08:00:00,Japan,Shikoku,JP-SK,574.6,462.09,0.06,0.05, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 09:00:00,Japan,Shikoku,JP-SK,574.93,462.04,0.01,0.01, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 10:00:00,Japan,Shikoku,JP-SK,574.74,462.15,0.04,0.03, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 11:00:00,Japan,Shikoku,JP-SK,574.76,462.14,0.04,0.02, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 12:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 13:00:00,Japan,Shikoku,JP-SK,574.4,462.33,0.09,0.06, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 14:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 15:00:00,Japan,Shikoku,JP-SK,573.35,462.88,0.24,0.16, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 16:00:00,Japan,Shikoku,JP-SK,573.12,462.97,0.27,0.18, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 17:00:00,Japan,Shikoku,JP-SK,573.44,462.84,0.23,0.15, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 18:00:00,Japan,Shikoku,JP-SK,574.54,462.25,0.07,0.05, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 19:00:00,Japan,Shikoku,JP-SK,574.98,462.01,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 20:00:00,Japan,Shikoku,JP-SK,574.52,462.26,0.07,0.05, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 21:00:00,Japan,Shikoku,JP-SK,573.46,462.89,0.22,0.15, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 22:00:00,Japan,Shikoku,JP-SK,567.83,457.16,1.24,1.23, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-03 23:00:00,Japan,Shikoku,JP-SK,505.22,413.59,12.08,12.01, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 00:00:00,Japan,Shikoku,JP-SK,429.63,361.24,25.17,24.99, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 01:00:00,Japan,Shikoku,JP-SK,373.33,322.62,34.91,34.56, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 02:00:00,Japan,Shikoku,JP-SK,387.31,331.1,32.52,32.21, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 03:00:00,Japan,Shikoku,JP-SK,382.62,326.29,33.37,33.12, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 04:00:00,Japan,Shikoku,JP-SK,363.37,316.3,36.62,36.16, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 05:00:00,Japan,Shikoku,JP-SK,405.43,346.35,29.32,28.92, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 06:00:00,Japan,Shikoku,JP-SK,478.53,397.04,16.66,16.42, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 07:00:00,Japan,Shikoku,JP-SK,549.05,445.44,4.46,4.37, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 08:00:00,Japan,Shikoku,JP-SK,574.91,461.93,0.02,0.02, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 09:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 10:00:00,Japan,Shikoku,JP-SK,574.82,462.1,0.03,0.02, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 11:00:00,Japan,Shikoku,JP-SK,574.65,462.2,0.05,0.04, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 12:00:00,Japan,Shikoku,JP-SK,573.24,463.0,0.25,0.17, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 13:00:00,Japan,Shikoku,JP-SK,573.5,462.82,0.22,0.15, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 14:00:00,Japan,Shikoku,JP-SK,574.63,462.2,0.05,0.04, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 15:00:00,Japan,Shikoku,JP-SK,572.69,463.35,0.33,0.23, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 16:00:00,Japan,Shikoku,JP-SK,571.31,464.21,0.53,0.37, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 17:00:00,Japan,Shikoku,JP-SK,570.68,464.55,0.62,0.43, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 18:00:00,Japan,Shikoku,JP-SK,571.35,464.12,0.52,0.36, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 19:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 20:00:00,Japan,Shikoku,JP-SK,574.98,462.01,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 21:00:00,Japan,Shikoku,JP-SK,574.54,462.29,0.07,0.05, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 22:00:00,Japan,Shikoku,JP-SK,569.03,457.67,1.04,1.04, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-04 23:00:00,Japan,Shikoku,JP-SK,517.36,421.19,10.0,9.97, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 00:00:00,Japan,Shikoku,JP-SK,454.2,376.22,20.97,20.9, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 01:00:00,Japan,Shikoku,JP-SK,391.62,336.37,31.72,31.41, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 02:00:00,Japan,Shikoku,JP-SK,356.94,311.63,37.74,37.37, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 03:00:00,Japan,Shikoku,JP-SK,349.44,307.97,39.0,38.44, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 04:00:00,Japan,Shikoku,JP-SK,368.73,322.1,35.64,35.15, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 05:00:00,Japan,Shikoku,JP-SK,401.12,346.02,30.0,29.55, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 06:00:00,Japan,Shikoku,JP-SK,472.73,392.18,17.69,17.51, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 07:00:00,Japan,Shikoku,JP-SK,546.56,441.51,4.94,4.94, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 08:00:00,Japan,Shikoku,JP-SK,574.91,461.93,0.02,0.02, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 09:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 10:00:00,Japan,Shikoku,JP-SK,574.64,462.29,0.05,0.04, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 11:00:00,Japan,Shikoku,JP-SK,573.93,463.02,0.14,0.12, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 12:00:00,Japan,Shikoku,JP-SK,574.71,462.28,0.04,0.03, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 13:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 14:00:00,Japan,Shikoku,JP-SK,573.68,462.85,0.19,0.13, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 15:00:00,Japan,Shikoku,JP-SK,574.73,462.17,0.04,0.03, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 16:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 17:00:00,Japan,Shikoku,JP-SK,574.95,462.03,0.01,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 18:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 19:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 20:00:00,Japan,Shikoku,JP-SK,574.42,462.37,0.08,0.06, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 21:00:00,Japan,Shikoku,JP-SK,571.2,464.82,0.53,0.4, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 22:00:00,Japan,Shikoku,JP-SK,566.73,460.71,1.33,1.22, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-05 23:00:00,Japan,Shikoku,JP-SK,523.79,426.9,8.86,8.8, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 00:00:00,Japan,Shikoku,JP-SK,460.53,380.99,19.86,19.79, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 01:00:00,Japan,Shikoku,JP-SK,412.24,349.09,28.19,27.98, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 02:00:00,Japan,Shikoku,JP-SK,373.96,325.89,34.74,34.42, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 03:00:00,Japan,Shikoku,JP-SK,366.05,320.64,36.1,35.85, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 04:00:00,Japan,Shikoku,JP-SK,376.27,333.08,34.21,33.99, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 05:00:00,Japan,Shikoku,JP-SK,425.6,363.64,25.75,25.59, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 06:00:00,Japan,Shikoku,JP-SK,497.98,406.78,13.38,13.36, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 07:00:00,Japan,Shikoku,JP-SK,554.62,447.22,3.54,3.54, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 08:00:00,Japan,Shikoku,JP-SK,574.82,461.87,0.03,0.03, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 09:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 10:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 11:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 12:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 13:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 14:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 15:00:00,Japan,Shikoku,JP-SK,571.36,464.08,0.52,0.35, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 16:00:00,Japan,Shikoku,JP-SK,569.48,465.11,0.79,0.53, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 17:00:00,Japan,Shikoku,JP-SK,570.24,464.82,0.68,0.47, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 18:00:00,Japan,Shikoku,JP-SK,569.69,465.23,0.76,0.53, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 19:00:00,Japan,Shikoku,JP-SK,571.96,463.81,0.44,0.3, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 20:00:00,Japan,Shikoku,JP-SK,574.81,462.11,0.03,0.02, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 21:00:00,Japan,Shikoku,JP-SK,574.93,462.04,0.01,0.01, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 22:00:00,Japan,Shikoku,JP-SK,571.18,459.23,0.66,0.66, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-06 23:00:00,Japan,Shikoku,JP-SK,547.5,442.05,4.78,4.78, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 00:00:00,Japan,Shikoku,JP-SK,526.48,426.81,8.44,8.44, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 01:00:00,Japan,Shikoku,JP-SK,501.1,408.41,12.85,12.85, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 02:00:00,Japan,Shikoku,JP-SK,483.81,395.92,15.86,15.86, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 03:00:00,Japan,Shikoku,JP-SK,434.08,369.83,24.27,23.91, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 04:00:00,Japan,Shikoku,JP-SK,478.04,394.98,16.79,16.66, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 05:00:00,Japan,Shikoku,JP-SK,497.37,405.96,13.5,13.48, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 06:00:00,Japan,Shikoku,JP-SK,523.67,424.78,8.93,8.93, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 07:00:00,Japan,Shikoku,JP-SK,558.42,449.97,2.88,2.88, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 08:00:00,Japan,Shikoku,JP-SK,574.82,461.87,0.03,0.03, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 09:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 10:00:00,Japan,Shikoku,JP-SK,574.96,462.02,0.01,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 11:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 12:00:00,Japan,Shikoku,JP-SK,574.01,462.58,0.14,0.1, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 13:00:00,Japan,Shikoku,JP-SK,571.81,463.77,0.46,0.32, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 14:00:00,Japan,Shikoku,JP-SK,572.72,463.24,0.33,0.23, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 15:00:00,Japan,Shikoku,JP-SK,569.87,464.67,0.74,0.5, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 16:00:00,Japan,Shikoku,JP-SK,569.29,465.02,0.83,0.56, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 17:00:00,Japan,Shikoku,JP-SK,569.28,465.17,0.82,0.56, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 18:00:00,Japan,Shikoku,JP-SK,573.41,462.88,0.23,0.16, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 19:00:00,Japan,Shikoku,JP-SK,574.78,462.12,0.03,0.02, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 20:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 21:00:00,Japan,Shikoku,JP-SK,574.75,462.14,0.04,0.02, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 22:00:00,Japan,Shikoku,JP-SK,565.9,458.83,1.5,1.37, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-07 23:00:00,Japan,Shikoku,JP-SK,514.68,419.28,10.47,10.43, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 00:00:00,Japan,Shikoku,JP-SK,430.84,365.64,24.88,24.5, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 01:00:00,Japan,Shikoku,JP-SK,352.97,313.73,38.31,37.54, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 02:00:00,Japan,Shikoku,JP-SK,316.17,280.94,44.86,44.34, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 03:00:00,Japan,Shikoku,JP-SK,287.74,260.97,49.78,49.16, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 04:00:00,Japan,Shikoku,JP-SK,292.83,268.54,48.81,47.98, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 05:00:00,Japan,Shikoku,JP-SK,341.11,306.43,40.34,39.44, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 06:00:00,Japan,Shikoku,JP-SK,419.77,369.1,26.53,25.56, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 07:00:00,Japan,Shikoku,JP-SK,530.84,437.45,7.51,7.2, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 08:00:00,Japan,Shikoku,JP-SK,572.14,463.19,0.42,0.3, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 09:00:00,Japan,Shikoku,JP-SK,574.73,462.15,0.04,0.03, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 10:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 11:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 12:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 13:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 14:00:00,Japan,Shikoku,JP-SK,575.0,462.0,0.0,0.0, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 15:00:00,Japan,Shikoku,JP-SK,569.19,465.25,0.84,0.55, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 16:00:00,Japan,Shikoku,JP-SK,568.98,465.41,0.87,0.57, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 17:00:00,Japan,Shikoku,JP-SK,569.8,465.03,0.75,0.5, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 18:00:00,Japan,Shikoku,JP-SK,569.67,465.19,0.76,0.52, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 19:00:00,Japan,Shikoku,JP-SK,569.86,465.03,0.74,0.5, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 20:00:00,Japan,Shikoku,JP-SK,570.58,464.63,0.63,0.43, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 21:00:00,Japan,Shikoku,JP-SK,572.21,463.65,0.4,0.27, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 22:00:00,Japan,Shikoku,JP-SK,565.24,458.01,1.63,1.52, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-08 23:00:00,Japan,Shikoku,JP-SK,505.22,414.85,12.06,11.93, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-09 00:00:00,Japan,Shikoku,JP-SK,424.25,361.56,26.01,25.67, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-09 01:00:00,Japan,Shikoku,JP-SK,326.53,303.52,42.7,41.78, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-09 02:00:00,Japan,Shikoku,JP-SK,288.27,269.83,49.5,48.63, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-09 03:00:00,Japan,Shikoku,JP-SK,273.25,259.65,52.09,51.15, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-09 04:00:00,Japan,Shikoku,JP-SK,297.36,278.67,47.86,46.96, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-09 05:00:00,Japan,Shikoku,JP-SK,351.37,321.26,38.39,37.46, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-09 06:00:00,Japan,Shikoku,JP-SK,438.49,382.5,23.29,22.56, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-09 07:00:00,Japan,Shikoku,JP-SK,535.37,441.27,6.71,6.44, www.yonden.co.jp; occtonet.or.jp,false,
2023-01-09 08:00:00,Japan,Shikoku,JP-SK,573.26,462.59,0.26,0.2, www.yonden.co.jp; occtonet.or.jp,false,
