source_as,target_as,path_length
12389-RU-KDA,29838-US-NY,2
62802-US-,7922-US-MI,2
20115-US-TN,23095-US-CA,2
34749-FR-,559-CH-,2
263238-EC-P,4837-CN-,2
9824-JP-12,39771-FR-,2
200904-US-NY,2018-ZA-WC,2
7018-US-,14879-US-CA,2
266729-AR-,15557-FR-HDF,2
3320-DE-NW,49685-NL-,2
266583-BR-MG,1239-US-VA,2
30110-US-WY,20940-HK-,2
26353-US-,701-US-PA,2
39737-RO-,47377-BE-BRU,2
136283-IN-HR,8075-US-AZ,2
5607-GB-ENG,9908-HK-HCW,2
8151-MX-NLE,397994-CA-ON,2
200275-DE-,10796-US-OH,2
32808-US-UT,9824-JP-40,2
20940-US-VA,35317-AT-,2
9824-JP-14,16162-GB-,2
10186-KR-41,7922-US-GA,2
174-US-NY,11135-US-TX,2
4766-KR-41,198213-SI-136,2
40391-US-MN,7922-US-MA,2
4766-KR-,15294-US-IL,2
209-US-UT,30330-US-,2
272775-BR-,701-US-VA,2
7922-US-MD,62239-AT-,2
29921-US-WA,174-US-NY,2
749-US-,202196-NL-,2
1257-SE-O,209703-ES-MD,2
395702-US-MI,714-US-,2
6327-CA-BC,28665-BR-RJ,2
209-US-WA,396379-US-,2
58627-HK-,4766-KR-11,2
3209-DE-HE,58138-NL-NH,2
397738-US-IL,5410-FR-IDF,2
134578-HK-,3320-DE-BY,2
15034-AR-B,3356-US-CA,2
2516-JP-13,54169-US-CA,2
302-US-,60051-TR-34,2
63199-JP-13,9824-JP-14,2
749-US-,393459-US-UT,2
17149-US-VA,3320-DE-BY,2
39984-US-CO,3209-DE-NW,2
4134-CN-GD,395320-US-LA,2
14467-US-,3320-DE-NI,2
7922-US-FL,211510-AT-,2
136140-US-,3303-CH-GE,2
131477-JP-28,20115-US-SC,2
209-US-AZ,39855-IE-L,2
9318-KR-11,32822-US-CA,2
852-CA-AB,209167-ZA-,2
262355-BR-PR,6327-CA-AB,2
17676-JP-13,33717-US-CA,2
18403-VN-HN,36575-US-VA,2
209824-DE-,3209-DE-BY,2
46450-US-NY,209-US-WA,2
4766-KR-,22113-CA-QC,2
32949-US-NJ,20115-US-AL,2
7922-US-PA,38278-MY-14,2
24477-IN-,34984-TR-34,2
8151-MX-MEX,11939-US-MA,2
3320-DE-BY,40122-US-MD,2
395867-US-MA,7922-US-MA,2
202766-ES-CM,2018-ZA-FS,2
20940-US-CA,44799-RU-MOW,2
3356-US-TX,202662-HK-,2
2119-NO-34,57683-RU-STA,2
7922-US-TN,268689-BR-MG,2
20940-ID-JK,38955-AT-,2
209-US-FL,54264-US-OK,2
209-US-AZ,15433-SM-09,2
7922-US-MD,11544-US-UT,2
150215-ID-,5713-ZA-GP,2
395408-US-CT,4837-CN-SD,2
2152-US-CA,10379-US-MN,2
4766-KR-,43927-RO-,2
48966-PS-,3320-DE-NI,2
3320-DE-NW,11746-US-WA,2
48921-NL-,7922-US-GA,2
7922-US-CA,196736-GB-,2
7018-US-CA,40558-US-NY,2
43668-PL-,20055-US-WA,2
24331-US-,31898-KR-42,2
36256-CA-ON,7922-US-GA,2
59126-JP-,4538-CN-,2
7922-US-TN,26035-CA-ON,2
855-CA-NS,59065-SG-,2
32098-MX-CHH,26805-US-,2
30043-US-,3826-US-KY,2
4766-KR-,42249-DE-MV,2
2119-NO-30,26324-US-KS,2
21691-US-AZ,7922-US-WA,2
209-US-MN,14057-US-TN,2
328785-ZA-WC,36925-MA-04,2
14567-US-,26464-KR-11,2
1492-US-,20940-DE-HE,2
4134-CN-,133752-HK-,2
3320-DE-BW,39647-NL-ZH,2
14971-US-OR,9824-JP-14,2
14057-US-,7018-US-CA,2
20940-DE-HE,394389-US-,2
61599-BR-,5650-US-TX,2
20836-IT-25,20773-DE-HE,2
12576-GB-ENG,17003-US-MI,2
701-US-NJ,19860-US-IL,2
31898-KR-11,400190-CL-RM,2
6057-UY-MO,29283-FR-IDF,2
7922-US-MA,139767-CN-,2
3302-IT-62,394005-AU-NSW,2
33527-US-TN,20940-KR-11,2
702-IT-25,56971-US-CA,2
15557-FR-ARA,45282-BD-,2
8447-AT-3,42831-GB-ENG,2
199569-GB-,209-US-OR,2
1547-MD-SN,3462-TW-NWT,2
16509-US-,25512-CZ-20,2
58182-US-,17676-JP-13,2
13617-US-NC,20940-US-,2
714-US-,398976-US-,2
17511-JP-28,15802-AE-DU,2
3352-ES-CN,205697-ES-MD,2
7018-US-,32713-US-MN,2
262916-MX-PUE,7018-US-FL,2
4134-CN-GD,135409-SG-,2
12430-ES-MD,14687-US-VT,2
9318-KR-41,16347-FR-GES,2
4134-CN-GD,46754-US-,2
16509-US-,27614-US-MA,2
7922-US-IL,141190-SG-,2
131314-CN-,6805-DE-NW,2
701-US-VA,24139-CN-ZJ,2
27715-BR-RJ,7922-US-IN,2
20634-LI-02,30764-CZ-80,2
749-US-,15623-CH-,2
139138-JP-13,8422-DE-NW,2
20940-HK-,34440-SG-,2
31399-DE-,3486-US-CO,2
23574-KR-,20940-US-,2
8151-MX-CMX,46887-US-,2
26662-US-,136168-MM-,2
4837-CN-SD,7806-US-,2
3209-DE-NW,36763-US-FL,2
35864-US-,2497-JP-11,2
31875-US-IN,3320-DE-BW,2
6866-CY-01,58552-ID-,2
8057-US-MT,7922-US-MA,2
11076-US-,7922-US-PA,2
1257-SE-M,40110-US-SC,2
4766-KR-11,393585-US-,2
15802-AE-DU,14904-US-,2
63722-CN-JS,7922-US-IL,2
209-US-WA,393500-US-PA,2
21928-US-,205332-FR-IDF,2
4837-CN-SD,4010-US-CO,2
9318-KR-11,29075-FR-IDF,2
33967-GB-ENG,15557-FR-PAC,2
201859-BE-BRU,7922-US-TX,2
9605-JP-,54909-US-UT,2
18709-US-CO,26615-BR-RJ,2
20940-AU-VIC,63163-US-NC,2
265330-BR-RJ,5650-US-FL,2
394260-AU-,7922-US-MA,2
701-US-VA,23472-US-,2
42874-IE-,5089-GB-ENG,2
702-FR-IDF,6989-US-,2
209-US-CO,14528-US-VA,2
44901-CY-,7922-US-MD,2
7738-BR-MG,12709-MT-51,2
22116-US-IL,8881-DE-BE,2
4780-TW-TXG,28806-NL-,2
265611-MX-JAL,852-CA-BC,2
57656-ES-,20940-US-CA,2
12576-GB-ENG,174-US-CA,2
701-US-NJ,134420-CN-CQ,2
10750-US-MO,9824-JP-40,2
701-US-PA,11621-GB-ENG,2
209-US-ID,4980-US-LA,2
7922-US-PA,46313-GB-ENG,2
397424-US-MA,20940-FR-IDF,2
7018-US-CA,25930-US-PA,2
7922-US-TX,21367-RU-,2
399782-US-NV,4837-CN-,2
35179-PL-02,4134-CN-,2
8075-IN-MH,57937-LB-,2
26154-US-NY,15557-FR-OCC,2
393568-US-NY,7922-US-MI,2
2686-IL-M,328887-GH-,2
15557-FR-HDF,397717-US-,2
40417-US-,209-US-IA,2
50266-NL-GE,55049-US-NY,2
16491-US-,2516-JP-,2
20115-US-AL,54152-US-,2
37963-CN-GD,2914-GB-,2
19647-US-,7922-US-PA,2
393797-US-VA,8075-US-AZ,2
18271-JP-,20940-GB-ENG,2
134351-JP-13,2516-JP-,2
714-US-,28646-BR-PA,2
12301-HU-BU,7922-US-CA,2
49285-BE-,5432-BE-WAL,2
393544-US-TX,8151-MX-VER,2
701-US-MD,12322-FR-IDF,2
31923-US-FL,19901-US-VA,2
55785-NZ-AUK,3356-US-,2
36444-US-,3320-DE-NI,2
5432-BE-BRU,394161-SG-,2
7922-US-CO,29891-US-MN,2
4766-KR-,43192-IE-U,2
701-US-PA,10461-US-,2
23679-ID-JK,5713-ZA-EC,2
8151-MX-CMX,12008-BR-SP,2
12322-FR-IDF,52039-FR-BRE,2
3300-ZA-GP,7922-US-GA,2
398833-CA-ON,174-GB-ENG,2
3132-PE-LMA,20473-GB-ENG,2
4766-KR-11,59984-CZ-32,2
7922-US-MI,18424-TW-,2
23509-US-,7922-US-PA,2
33538-CA-QC,3786-KR-11,2
7046-US-GA,705-US-OH,2
3356-US-TX,22840-US-MA,2
23168-US-DC,7018-US-TX,2
17676-JP-13,39175-GB-ENG,2
8151-MX-CMX,147049-US-TX,2
4780-TW-TAO,4837-CN-SD,2
34589-US-,701-US-MD,2
7018-US-TX,54338-US-TX,2
20771-GE-,3303-CH-VD,2
201783-IE-,9829-IN-MH,2
3356-US-CA,27390-US-NY,2
2119-NO-30,21678-US-NC,2
6830-CH-ZH,32924-US-,2
13999-MX-VER,36221-US-CA,2
23177-US-TN,7922-US-IL,2
45102-HK-,35986-US-GA,2
3320-DE-BW,32665-US-,2
14928-US-PA,4766-KR-,2
21388-ZA-GP,22773-US-NV,2
34709-RU-,3356-US-,2
398196-US-TX,701-US-MD,2
3512-US-GA,1221-AU-VIC,2
393371-US-,15169-US-,2
12576-GB-ENG,21057-US-FL,2
15548-ES-MD,4230-BR-,2
7018-US-CA,397678-US-MI,2
6167-US-FL,64280-US-UT,2
136897-HK-,703-SG-,2
33215-US-IL,15830-BR-SP,2
32098-MX-CHH,37497-ZA-,2
396323-US-CO,17676-JP-27,2
7922-US-CO,40244-US-NY,2
7018-US-,22156-US-MN,2
54226-US-NY,7922-US-IL,2
22075-US-IL,7922-US-WA,2
266201-BR-RS,7922-US-WA,2
29949-US-PA,984-US-LA,2
16504-US-NY,394249-US-CA,2
20940-US-,10975-US-NY,2
28701-DE-HE,9318-KR-41,2
7922-US-WA,51409-GB-ENG,2
395341-US-ID,8452-EG-C,2
56294-AU-QLD,3356-US-,2
21961-US-,6327-CA-AB,2
12083-US-GA,7922-US-MA,2
398903-US-MN,7922-US-MA,2
12389-RU-NVS,22491-CA-ON,2
33131-US-NY,9050-RO-IS,2
20473-US-CA,14784-US-ID,2
12389-RU-MUR,14-US-NY,2
11346-US-,8151-MX-NLE,2
6677-IS-1,398644-US-GA,2
17676-JP-27,197524-DE-BY,2
20114-US-,7922-US-GA,2
55967-US-CA,7922-US-IL,2
11650-US-OK,8448-HU-,2
134082-MY-,7922-US-FL,2
12389-RU-SPE,47001-US-NY,2
11435-CA-,6327-CA-BC,2
54301-US-NY,577-CA-QC,2
7922-US-PA,26215-US-IN,2
12389-RU-KEM,29266-DK-,2
7018-US-TX,54383-US-MA,2
12479-ES-VC,18659-US-,2
35872-US-AZ,749-US-,2
7738-BR-RJ,2571-CZ-,2
7018-US-CA,202662-HK-,2
272786-BR-RJ,20940-JP-13,2
400088-US-MA,4837-CN-,2
3320-DE-BW,50923-RU-KHM,2
3356-US-TX,205728-AT-3,2
3209-DE-NW,397679-US-CA,2
7922-US-MI,49464-DE-,2
174-US-NY,25977-US-TX,2
7922-US-FL,23420-US-,2
54099-US-GA,749-US-,2
398284-US-,4788-MY-14,2
17676-JP-13,262885-BR-,2
8151-MX-MEX,14163-GB-,2
7922-US-GA,9086-GB-,2
209723-GB-,7922-US-WA,2
15169-US-MO,24611-LU-LU,2
20469-US-OR,46375-US-CA,2
8075-IN-MH,139578-AU-SA,2
36765-US-OH,7922-US-CO,2
701-US-PA,396258-US-,2
44143-RS-VO,7162-BR-,2
400424-US-FL,7922-US-TN,2
209-US-AZ,132045-LK-9,2
45899-VN-HN,53562-US-AZ,2
7922-US-IL,262663-BR-SP,2
209181-NL-NH,749-US-,2
7922-US-PA,54625-CA-ON,2
7922-US-TN,16587-US-AR,2
3356-US-TX,11501-US-TN,2
35967-US-,3320-DE-BY,2
21738-US-MO,17676-JP-27,2
151326-DE-HE,3462-TW-TAO,2
701-US-MD,19773-US-,2
52389-US-FL,7922-US-WA,2
174-US-NY,131235-IN-MH,2
16509-US-,13458-US-NJ,2
1267-IT-82,19997-US-PA,2
31898-US-AZ,134029-NP-DH,2
701-US-NJ,265620-MX-CHP,2
26415-US-,8075-US-AZ,2
3462-TW-KHH,54735-US-,2
35625-FR-HDF,26615-BR-SP,2
32268-US-CA,701-US-NJ,2
7922-US-CA,15047-US-CA,2
19332-MX-JAL,29222-CH-GE,2
1267-IT-34,46413-US-LA,2
45899-VN-SG,3741-ZA-GP,2
394240-US-CA,7018-US-TX,2
35066-IT-52,701-US-MD,2
3356-US-,200982-RU-TOM,2
394424-US-,7018-US-CA,2
7018-US-FL,395130-US-CT,2
8103-US-,701-US-NY,2
8151-MX-VER,21882-US-,2
9924-TW-TNN,53414-CA-,2
7018-US-FL,36107-US-VA,2
714-US-,206356-DE-NW,2
8151-MX-JAL,201867-GB-,2
51823-GB-ENG,20773-DE-HE,2
1103-NL-NH,17060-GB-ENG,2
209-US-WA,5486-IL-HA,2
7922-US-CA,55112-US-CO,2
394501-CA-NB,8708-RO-B,2
17676-JP-13,34702-EE-,2
209-US-CO,14525-US-AZ,2
4766-KR-,62313-SE-AB,2
18298-KR-50,4134-CN-GD,2
135300-MM-,20940-JP-13,2
12389-RU-KDA,11757-GB-ENG,2
225-US-VA,174-US-CA,2
33278-US-PA,8151-MX-MEX,2
58580-AU-NSW,3320-DE-NW,2
20115-US-MI,12684-FR-,2
10397-US-,7922-US-FL,2
701-US-NY,206720-GB-,2
8402-RU-,52533-BR-SP,2
9680-TW-,5650-US-TX,2
397129-GB-SCT,3320-DE-NW,2
3209-DE-BY,139057-SG-,2
26558-US-IL,12576-GB-ENG,2
20585-FR-,703-HK-,2
8151-MX-NLE,53775-US-PA,2
3209-DE-BY,2607-SK-BL,2
33277-US-TX,109-US-TX,2
14981-US-IL,17676-JP-14,2
39892-DE-,22773-US-VA,2
133524-MM-06,17676-JP-14,2
8308-PL-24,212646-GB-ENG,2
46378-US-,7922-US-MD,2
198333-DE-,701-US-NY,2
393806-US-MO,7552-VN-SG,2
8075-IN-MH,21595-US-NJ,2
44176-GB-ENG,1267-IT-72,2
3301-SE-M,6855-SK-NI,2
393371-US-,9318-KR-11,2
398992-US-,137-IT-42,2
32111-US-,3320-DE-NI,2
1239-US-,37225-ZA-,2
137-IT-45,54448-US-CA,2
26374-CA-QC,1239-US-,2
20115-US-WI,137470-AU-SA,2
18046-TW-,16162-GB-,2
28329-BR-GO,6079-US-PA,2
398013-MX-SON,20940-HK-,2
9829-IN-KL,46245-US-OH,2
48108-RU-MOW,4134-CN-GD,2
2200-FR-IDF,48500-IT-72,2
209-US-UT,6646-US-,2
35227-DE-,852-CA-AB,2
51551-GB-WLS,8075-US-AZ,2
9318-KR-41,394056-US-TX,2
17676-JP-27,400190-SG-,2
7018-US-FL,14521-US-,2
13335-US-,42874-GB-ENG,2
54466-US-DC,1239-US-VA,2
27879-AR-M,4766-KR-41,2
4134-CN-GD,200776-DE-,2
8075-IN-MH,207410-FR-IDF,2
4766-KR-11,6922-US-,2
10299-CO-VAC,209-US-IA,2
23197-NL-OV,55836-IN-MH,2
3303-CH-BE,25512-CZ-20,2
1273-GB-ENG,395117-US-NJ,2
8151-MX-NLE,50414-FR-,2
15830-NL-,135887-AU-QLD,2
40581-US-AR,398823-US-CA,2
8075-US-AZ,3565-US-SC,2
11170-US-NV,3320-DE-BY,2
20314-US-,7922-US-TN,2
4837-CN-,15958-RS-,2
33164-CA-,5089-GB-ENG,2
399221-US-,3356-US-CA,2
1019-US-,14061-NL-NH,2
9960-KR-,8075-IN-MH,2
212406-GB-ENG,5650-US-FL,2
3356-US-CA,17374-US-UT,2
22773-US-NV,12041-US-,2
3320-DE-BY,6223-US-MD,2
701-US-MD,204121-IT-34,2
714-US-,55139-US-TX,2
7713-ID-JT,53158-BR-SP,2
15557-FR-OCC,139742-US-,2
54294-US-NY,45899-VN-SG,2
6591-US-AL,749-US-,2
6453-GB-,19503-US-NY,2
396135-US-NE,7922-US-MD,2
2731-US-OH,7922-US-GA,2
19858-US-,7922-US-CA,2
7922-US-CA,16493-US-MA,2
7922-US-MI,15562-US-,2
24492-KH-,328191-ST-06,2
8167-BR-DF,22065-US-,2
20940-US-,23639-JP-,2
24641-CZ-52,3292-DK-85,2
209-US-AZ,56382-NL-,2
12389-RU-ALT,62611-US-,2
7922-US-CA,54464-US-NY,2
701-US-MD,54940-US-AZ,2
205504-EE-,9318-KR-11,2
19527-JP-13,7922-US-MD,2
62163-GB-ENG,137-IT-72,2
29749-US-NY,8075-IN-MH,2
6830-CH-ZH,24456-PH-07,2
7545-AU-QLD,10122-BD-C,2
7602-VN-SG,20115-US-SC,2
20940-JP-27,209304-FR-,2
20115-US-MO,394143-US-TX,2
7922-US-TX,7594-AU-,2
62783-US-CA,17676-JP-14,2
7922-US-CO,36080-US-CA,2
7922-US-IL,27851-AR-B,2
3320-DE-BW,200325-MX-,2
17639-PH-06,396137-US-FL,2
328576-ZA-,7922-US-PA,2
11911-SG-,29884-US-TX,2
200843-FR-PAC,8612-IT-62,2
4766-KR-,16493-US-DC,2
7922-US-TN,393457-CA-ON,2
8220-DE-BE,13474-AR-C,2
29447-FR-,21351-GP-,2
29357-KW-HA,7922-US-CA,2
39328-ES-NC,20940-JP-13,2
702-FR-IDF,1152-NL-ZH,2
1267-IT-34,328267-ZA-GP,2
25844-GB-,3209-DE-BY,2
12389-RU-NVS,64073-NZ-AUK,2
209568-NO-,786-GB-ENG,2
20940-US-GA,44314-GB-ENG,2
4134-CN-GD,12254-US-UT,2
19730-US-CA,7018-US-CA,2
12130-US-,13285-GB-ENG,2
265627-MX-CHH,3320-DE-BY,2
9318-KR-41,23393-US-,2
399462-US-TX,2518-JP-13,2
209-US-FL,46139-US-NJ,2
28555-MX-CMX,4766-KR-11,2
9198-KZ-71,206276-ES-CT,2
33438-DE-HE,3462-TW-TAO,2
62964-US-,209-US-OR,2
11872-US-NY,400585-US-,2
19596-US-,20940-US-VA,2
15695-NL-ZH,22773-US-LA,2
58511-AU-WA,786-GB-ENG,2
4766-KR-,62240-US-CA,2
393813-US-OH,559-CH-,2
40523-US-CA,14371-US-MN,2
3320-DE-NW,4651-TH-10,2
7381-US-,1267-IT-25,2
7922-US-MA,15572-AU-VIC,2
749-US-,42874-GB-,2
44431-ES-IB,21766-US-TN,2
212893-IE-,7922-US-TX,2
12479-ES-VC,393312-US-IL,2
62799-US-TX,766-ES-CL,2
20143-US-MA,6614-US-,2
37368-ZA-,7922-US-PA,2
25755-US-DC,4134-CN-GD,2
26125-FR-IDF,33771-KE-30,2
17924-HK-,14037-US-NJ,2
200480-IT-34,16276-CA-QC,2
3462-TW-TAO,4773-SG-,2
20940-US-IL,58872-IN-KA,2
4766-KR-,9168-FR-,2
14414-US-IL,7018-US-,2
209-US-MN,19043-US-,2
199244-HR-,3257-US-,2
9829-IN-MH,27258-US-MO,2
8849-US-GA,703-IN-,2
3303-CH-ZH,131651-TW-,2
12741-PL-02,201594-CZ-,2
20017-US-OR,7922-US-MI,2
34774-US-,20115-US-AL,2
20940-HK-,204504-IT-52,2
7713-ID-YO,32934-US-,2
7922-US-IN,22330-FR-IDF,2
26075-US-PA,7922-US-IN,2
701-US-MD,30523-US-TX,2
63174-US-,4766-KR-41,2
31095-SI-061,3320-DE-NW,2
10747-US-CA,20115-US-GA,2
1267-IT-72,200873-IT-,2
3320-DE-NI,27822-US-,2
399115-US-LA,7922-US-CA,2
8151-MX-CMX,12087-US-PA,2
33492-US-WA,14749-US-KY,2
7018-US-CA,36022-US-OK,2
22965-US-WA,6167-US-TX,2
36498-US-IL,9121-TR-34,2
27435-ZA-,7843-US-,2
5505-ES-VC,54994-CA-,2
7922-US-MA,42912-JO-AZ,2
7922-US-MD,27759-HT-OU,2
400190-US-CA,701-US-NJ,2
17964-CN-,37963-CN-ZJ,2
14460-US-CA,16735-BR-SP,2
6327-CA-BC,270896-BR-SP,2
1221-AU-QLD,42473-DE-HE,2
46784-BE-,7018-US-TX,2
4837-CN-SD,394984-GB-,2
174-US-CA,44086-PL-14,2
8447-AT-3,209830-DE-BE,2
22394-US-,10310-US-,2
2119-NO-50,30379-US-LA,2
9902-KH-,9924-TW-TNN,2
22394-US-,40833-US-,2
54128-GB-ENG,45899-VN-HN,2
61234-DE-HE,3320-DE-BW,2
209-US-IA,32257-US-CT,2
3462-TW-NWT,398344-US-TN,2
53113-BR-MG,18881-BR-PR,2
8151-MX-VER,44891-GB-,2
17814-HK-,8151-MX-JAL,2
7018-US-CA,62717-CA-ON,2
25413-US-,3303-CH-BE,2
17676-JP-13,15092-US-TX,2
20940-US-NJ,9271-KR-45,2
136437-US-TN,55836-IN-TN,2
263693-AR-S,7922-US-PA,2
22616-US-TX,8151-MX-CMX,2
9824-JP-13,394611-US-,2
35280-US-,7018-US-TX,2
19469-US-,749-US-,2
38719-AU-,8452-EG-ALX,2
36515-US-LA,16509-US-,2
8612-IT-88,49457-CH-,2
59710-DE-NW,7922-US-FL,2
16587-US-AR,15802-AE-DU,2
30962-DE-,14593-US-GA,2
22773-US-OK,54896-DE-HE,2
131821-KR-,4837-CN-,2
20940-FR-IDF,395363-SG-,2
3292-DK-82,199248-FR-IDF,2
40890-SE-,3301-SE-AB,2
7922-US-TN,1999-US-SC,2
45397-KR-,7922-US-TN,2
20940-US-GA,25965-US-IN,2
132321-AU-NSW,3462-TW-NWT,2
42000-GB-ENG,8881-DE-BW,2
11922-US-,1213-IE-M,2
12651-CH-VD,11260-CA-ON,2
12400-IL-TA,51303-US-,2
7922-US-MI,395338-CA-SK,2
7922-US-MA,19543-US-MA,2
23620-JP-,701-US-PA,2
25917-US-WI,209-US-UT,2
701-US-VA,14335-US-VA,2
7018-US-,20053-US-,2
14525-US-AZ,3462-TW-KHH,2
20940-US-NJ,211816-CZ-,2
54143-US-NM,16524-US-DC,2
12479-ES-VC,11042-US-,2
209-US-FL,703-HK-,2
852-CA-BC,28676-DE-HE,2
23209-US-DC,749-US-,2
58065-EE-37,8447-AT-6,2
33138-US-NY,3320-DE-NW,2
14327-US-OR,7922-US-WA,2
55254-CA-ON,7922-US-MD,2
395565-US-,3320-DE-NI,2
34290-CH-,20115-US-GA,2
397868-US-CA,6713-MA-06,2
24514-MY-07,702-DE-HE,2
7922-US-MA,28917-RU-MOS,2
5650-US-FL,16863-US-SC,2
10411-US-WA,702-GB-,2
6327-CA-BC,12488-GB-,2
263016-BR-RJ,37100-ZA-WC,2
30036-US-IA,30475-US-,2
7922-US-IL,399809-DE-HE,2
16860-US-FL,9299-PH-40,2
14061-NL-NH,41313-BG-,2
38241-IN-,45102-SG-,2
3320-DE-BW,46838-US-,2
4766-KR-41,11217-US-NY,2
13227-RU-SAM,3462-TW-TNN,2
2527-JP-27,17072-MX-CMX,2
27402-US-TX,20940-US-CA,2
7018-US-TX,11871-US-OH,2
36610-US-,20940-US-VA,2
26547-CA-,7922-US-IL,2
46887-US-,38768-ID-,2
1423-US-KS,2516-JP-13,2
7922-US-CA,53610-US-IL,2
9318-KR-41,19400-US-,2
701-US-NY,399130-US-OH,2
6805-DE-HH,19602-US-,2
174-GB-ENG,396417-IN-MH,2
20940-GB-ENG,393351-US-FL,2
4966-US-,7922-US-TN,2
10461-IN-,8402-RU-SMO,2
329042-ZA-,1257-SE-AB,2
2119-NO-03,7922-US-IL,2
15704-ES-MD,9142-GB-ENG,2
26615-BR-GO,38022-NZ-,2
4766-KR-,18351-ID-,2
19677-US-PA,174-US-CA,2
3910-US-,4230-BR-,2
39686-NL-ZH,400541-US-VA,2
4837-CN-,394950-US-,2
43766-SA-01,749-US-,2
1257-SE-AB,41960-NL-ZH,2
39957-GB-ENG,7018-US-CA,2
399368-US-CA,12709-MT-49,2
1680-IL-M,3302-IT-52,2
20432-US-MS,21859-US-,2
399292-US-FL,19527-BR-SP,2
20940-AU-VIC,58038-RO-,2
36145-US-MA,7018-US-FL,2
749-US-,8569-DE-NW,2
7922-US-WA,40917-US-CT,2
30787-DE-HE,680-DE-,2
396041-US-OK,7922-US-TX,2
22216-DE-,2119-NO-03,2
7018-US-CA,36175-US-CA,2
25677-US-,12389-RU-KDA,2
29535-PL-,701-US-PA,2
6079-US-NY,57395-DE-,2
18295-KR-,1239-US-VA,2
12286-US-,701-US-PA,2
263230-AR-X,4837-CN-SD,2
19901-US-TX,394452-US-,2
54187-HK-,2828-US-,2
23367-US-CA,63949-US-CA,2
702-GB-ENG,13046-HR-,2
7018-US-TX,46746-US-,2
48634-US-,1221-AU-NSW,2
7922-US-MA,13824-US-AZ,2
54624-US-CA,209-US-FL,2
8075-IN-MH,265166-BR-SP,2
20115-US-CA,52937-BR-RJ,2
749-US-,46790-US-TX,2
4538-CN-,12577-AT-3,2
20940-HK-,38663-KR-28,2
3356-US-,58061-NL-,2
7049-CL-LL,3320-DE-NI,2
3495-US-PA,7922-US-TN,2
26785-US-WI,2914-US-NY,2
13999-MX-PUE,398013-MX-SON,2
4134-CN-GD,44927-RU-MOS,2
3303-CH-AG,40221-US-,2
396146-US-,1221-AU-QLD,2
3356-US-CA,206720-US-CA,2
5410-FR-IDF,19087-US-,2
174-US-NY,12556-KE-,2
393797-US-NJ,7922-US-MA,2
19855-US-TX,8075-US-AZ,2
2614-RO-,7922-US-PA,2
38015-IN-MH,20473-US-CA,2
56035-AU-WA,8452-EG-C,2
33442-US-,36925-MA-06,2
397918-US-OR,1267-IT-34,2
20940-FR-IDF,394756-US-TX,2
3320-DE-NW,13213-GB-ENG,2
7922-US-CA,13409-US-,2
3320-DE-BW,400383-US-CA,2
14417-US-WI,7922-US-WA,2
7738-BR-RJ,24429-SG-,2
33652-US-CO,7018-US-,2
55591-KR-,3320-DE-HE,2
395632-US-,2519-JP-13,2
198018-DE-NW,7029-US-PA,2
36925-MA-04,55091-US-GA,2
174-US-CA,2129-US-,2
7922-US-WA,12268-US-PA,2
8220-FR-IDF,396922-US-ID,2
2274-US-DC,7018-US-TX,2
7483-TW-,1267-IT-82,2
131626-TW-,20940-US-TX,2
7713-ID-JK,138915-HK-,2
141052-ID-,29396-NL-ZH,2
209-US-IA,396485-US-,2
47706-DE-SH,7018-US-FL,2
263210-CO-DC,8151-MX-NLE,2
54155-US-,27336-US-VA,2
29399-TR-34,35916-US-CA,2
12576-GB-ENG,7195-CO-,2
3209-DE-BW,60063-DE-NW,2
268221-BR-SP,7922-US-IL,2
16831-IN-MH,9829-IN-KL,2
11320-US-NE,54528-SE-,2
7922-US-GA,32575-US-UT,2
701-US-NJ,51269-FR-IDF,2
4780-TW-TPE,54574-US-CA,2
20940-DE-HE,24084-IN-,2
4766-KR-41,269672-BR-SP,2
7922-US-MI,398471-US-PA,2
33674-US-MA,7922-US-TN,2
714-US-,40310-AU-QLD,2
266832-CO-SUC,8075-US-AZ,2
327893-ZA-GP,17639-PH-,2
200137-US-,6830-CH-ZH,2
209-US-MN,49476-RU-,2
47841-FR-,5617-PL-14,2
24027-KR-26,7922-US-FL,2
8075-US-AZ,39572-NL-NH,2
18888-US-,17676-JP-27,2
11656-US-OH,7552-VN-SG,2
7018-US-FL,19706-US-VA,2
1267-IT-72,49368-RU-MOS,2
22056-US-,4538-CN-,2
25098-GB-ENG,4134-CN-GD,2
17676-JP-13,262300-BR-AL,2
396044-US-,5089-GB-ENG,2
34308-DE-,20940-GB-ENG,2
42000-CZ-,209-US-MN,2
136744-HK-,17676-JP-14,2
7018-US-CA,59378-BD-,2
54538-US-CA,21928-US-,2
20940-HK-,26151-US-SC,2
7922-US-PA,2527-JP-14,2
4134-CN-,265978-BR-GO,2
394117-US-OK,209-US-IA,2
53484-US-,701-US-PA,2
11232-US-SD,18666-US-TX,2
397900-US-TX,714-US-,2
25447-AT-3,812-CA-ON,2
12430-ES-MD,398745-US-NY,2
15557-FR-IDF,30058-BR-SP,2
7922-US-MI,327943-ZA-FS,2
137-IT-52,23471-CA-QC,2
3292-DK-83,23117-US-CA,2
207277-DE-HH,7018-US-TX,2
209-US-CO,62021-GB-,2
8151-MX-JAL,13448-US-TX,2
4766-KR-11,29646-GB-,2
4766-KR-11,42624-US-,2
35487-CZ-10,3356-US-CA,2
52013-FR-,7922-US-GA,2
7018-US-TX,3786-KR-11,2
