source_as,target_as,path_length
3320-DE-BW,3215-FR-ARA,2
16637-ZA-GP,22773-US-LA,2
2119-SE-AB,7922-US-WA,2
7922-US-PA,3209-DE-HE,2
132203-US-CA,7922-US-MD,2
9597-JP-,7018-US-TX,2
7922-US-TX,12576-GB-ENG,2
7922-US-PA,22822-GB-ENG,2
6400-DO-25,8075-IN-MH,2
20940-AU-VIC,34594-HR-17,2
4764-AU-QLD,749-US-,2
4761-ID-JK,12389-RU-NVS,2
12400-IL-TA,7303-AR-B,2
3741-ZA-WC,8551-IL-TA,2
209-US-FL,20115-US-NC,2
7018-US-TX,40108-CA-QC,2
12479-ES-MD,7738-BR-MG,2
12389-RU-,7922-US-CO,2
4788-MY-14,8151-MX-NLE,2
11686-US-FL,4134-CN-GD,2
24157-TW-,714-US-,2
7018-US-CA,13325-US-,2
137-IT-25,7922-US-CO,2
37693-TN-61,7018-US-FL,2
7922-US-IL,5432-BE-VLG,2
701-US-NY,1136-NL-GE,2
8075-IN-MH,17639-PH-40,2
17676-JP-13,9908-HK-HCW,2
20940-HK-,1759-FI-18,2
4837-CN-SD,3495-US-PA,2
4134-CN-GD,9316-KR-,2
37693-TN-,33771-KE-,2
701-US-VA,7029-US-GA,2
31898-KR-42,6713-MA-04,2
7922-US-CO,14061-GB-ENG,2
17676-JP-27,33771-KE-,2
766-ES-CL,3320-DE-NI,2
209-US-OR,7922-US-MA,2
9930-MY-10,749-US-,2
9930-MY-07,749-US-,2
749-US-,132203-KR-11,2
16509-US-,7474-AU-VIC,2
11172-MX-JAL,7922-US-TX,2
7018-US-TX,9050-RO-B,2
5650-US-FL,4538-CN-,2
8452-EG-C,7922-US-WA,2
7018-US-,10806-US-DC,2
1103-NL-,22773-US-AZ,2
22822-US-VA,749-US-,2
7922-US-IN,1267-IT-25,2
4713-JP-,45102-HK-,2
19527-HK-,7922-US-WA,2
20115-US-TN,37693-TN-,2
17639-PH-06,209-US-IA,2
786-GB-SCT,1267-IT-72,2
10695-US-,7922-US-IL,2
2497-JP-13,7922-US-IN,2
4134-CN-,11172-MX-MEX,2
7922-US-TX,1680-IL-TA,2
1103-NL-NH,17676-JP-14,2
2119-NO-34,46606-US-,2
8167-BR-RS,4766-KR-41,2
7922-US-MI,19527-HK-,2
4134-CN-,6619-KR-11,2
8151-MX-NLE,24940-FI-18,2
19901-US-WI,4766-KR-11,2
7018-US-CA,9498-IN-KA,2
26662-US-,209-US-MN,2
4837-CN-,36925-MA-06,2
6461-US-NY,6167-US-IL,2
3303-CH-AG,4766-KR-11,2
136907-HK-,7922-US-FL,2
3479-US-GA,749-US-,2
7922-US-TN,57878-GB-ENG,2
7922-US-CA,20940-DE-HE,2
3320-DE-NI,3352-ES-CT,2
2119-NO-03,5617-PL-02,2
7922-US-TX,10583-US-,2
7922-US-FL,2914-US-NY,2
7922-US-MD,7545-AU-NSW,2
2119-NO-38,2527-JP-11,2
15557-FR-ARA,749-US-,2
37693-TN-,4766-KR-11,2
3320-DE-HE,1680-IL-HA,2
16509-US-,36947-DZ-16,2
7922-US-MA,6830-PL-14,2
749-US-,15802-AE-DU,2
7018-US-CA,30600-US-IA,2
7922-US-MI,13285-GB-ENG,2
9050-RO-B,12389-RU-KDA,2
18403-VN-HN,13489-CO-ANT,2
855-CA-NL,4837-CN-SD,2
8075-IN-MH,4837-CN-SD,2
22773-US-AZ,20940-US-GA,2
1239-US-,15169-US-,2
4766-KR-,36992-EG-C,2
17676-JP-27,9269-HK-HCW,2
7922-US-TN,135097-HK-,2
36884-MA-09,7018-US-FL,2
17924-HK-,7922-US-MD,2
4837-CN-,50673-NL-,2
3549-US-,174-US-CA,2
10695-US-,17676-JP-27,2
7922-US-CA,10796-US-OH,2
701-US-MD,3209-DE-HE,2
7922-US-MA,36992-EG-,2
800-GB-ENG,7018-US-,2
7018-US-CA,5432-BE-BRU,2
12576-GB-ENG,7922-US-GA,2
2200-FR-OCC,7922-US-CO,2
3257-GB-ENG,22822-US-CA,2
7018-US-FL,13999-MX-PUE,2
16509-US-,26932-CA-QC,2
7922-US-PA,32098-MX-CHH,2
14754-GT-GU,20940-FR-IDF,2
17676-JP-14,42005-SK-,2
8151-MX-MEX,12389-RU-KEM,2
7922-US-TN,8374-PL-14,2
22773-US-NV,2828-US-,2
16509-US-,43205-BG-26,2
7922-US-TX,7029-US-GA,2
4837-CN-,786-GB-SCT,2
7018-US-,8881-DE-NW,2
5650-US-FL,7018-US-TX,2
8881-DE-BE,4134-CN-,2
17676-JP-13,7018-US-CA,2
7545-AU-QLD,4837-CN-SD,2
4837-CN-SD,36955-CM-,2
20115-US-TN,24958-GB-ENG,2
786-GB-ENG,12479-ES-VC,2
4766-KR-11,376-CA-QC,2
243-US-,17676-JP-14,2
12479-ES-CT,3462-TW-TXG,2
50266-NL-NH,5650-US-TX,2
3561-US-,3320-DE-HE,2
17676-JP-27,15802-AE-DU,2
7922-US-MD,702-GB-ENG,2
4134-CN-,37963-CN-GD,2
9829-IN-KL,8167-BR-DF,2
7922-US-MD,45706-ID-JB,2
7018-US-FL,4788-MY-14,2
20940-KR-11,7738-BR-MG,2
3462-TW-TPE,4538-CN-,2
14061-IN-KA,749-US-,2
36992-EG-C,6128-US-NY,2
9824-JP-40,3741-ZA-WC,2
5432-BE-VLG,7922-US-TN,2
2611-BE-WAL,4766-KR-,2
19527-AU-NSW,7018-US-CA,2
701-US-MD,15557-FR-HDF,2
7922-US-FL,10995-US-MD,2
20940-JP-13,55836-IN-UP,2
7018-US-TX,1136-NL-ZH,2
7922-US-TN,11333-US-,2
29119-ES-MC,7018-US-CA,2
4780-TW-TAO,701-US-NJ,2
3215-FR-,12479-ES-CT,2
6855-SK-KI,7018-US-,2
3356-US-,7029-US-KY,2
7922-US-TN,12709-MT-56,2
1265-US-,701-US-NJ,2
6461-CA-ON,7922-US-GA,2
9142-GB-,8151-MX-MEX,2
24088-VN-HN,7922-US-FL,2
2107-SI-061,8075-US-AZ,2
8151-MX-VER,8075-US-AZ,2
749-US-,9318-KR-41,2
7545-AU-QLD,3320-DE-HE,2
7922-US-PA,8447-AT-3,2
20115-US-MI,26615-BR-GO,2
7922-US-MI,12389-RU-ALT,2
9318-KR-41,7922-US-TN,2
7018-US-CA,28889-AT-4,2
4837-CN-,29695-NO-30,2
13445-GB-ENG,4134-CN-,2
209-US-IA,7155-US-WA,2
17676-JP-14,7029-US-GA,2
680-DE-NW,1257-SE-O,2
15557-FR-OCC,2516-JP-13,2
45899-VN-SG,3741-ZA-WC,2
4808-CN-BJ,20940-KR-11,2
34984-TR-06,7018-US-FL,2
36947-DZ-16,4134-CN-,2
8075-US-AZ,7922-US-IL,2
4766-KR-41,8220-DE-BE,2
7922-US-FL,13428-US-IN,2
20115-US-NC,44034-DK-84,2
9304-HK-HCW,4713-JP-,2
7922-US-CA,9597-JP-,2
209-US-MN,45899-VN-HN,2
7029-US-KY,7922-US-CA,2
749-US-,15830-BR-RJ,2
680-DE-SN,4538-CN-,2
7018-US-TX,20940-FR-IDF,2
7018-US-CA,7552-VN-SG,2
14962-US-,749-US-,2
749-US-,209-US-OR,2
7922-US-TN,6697-BY-HR,2
7018-US-TX,10013-JP-,2
7922-US-IN,36884-MA-07,2
4837-CN-,24940-FI-18,2
4837-CN-SD,10695-US-,2
209-US-IA,29286-FR-ARA,2
12389-RU-KEM,17676-JP-13,2
34660-GB-,702-FR-IDF,2
7922-US-CO,9389-CN-,2
1221-AU-QLD,984-GB-ENG,2
9198-KZ-71,7018-US-,2
32181-US-,4837-CN-SD,2
109-US-TX,4766-KR-11,2
1267-IT-75,749-US-,2
29695-NO-18,7922-US-PA,2
2914-US-NY,7922-US-MA,2
9121-TR-34,20115-US-MO,2
209-US-AZ,31898-BR-SP,2
81-US-NC,209-US-AZ,2
714-US-,17709-TW-,2
14340-US-,7018-US-CA,2
4134-CN-,20473-US-NJ,2
28753-DE-NW,7029-US-GA,2
18881-BR-PR,1267-IT-25,2
20940-US-VA,22773-US-NV,2
6327-CA-BC,7687-JP-,2
17676-JP-27,20313-US-PA,2
33442-GB-ENG,20940-SG-,2
209372-GB-ENG,7922-US-MA,2
3320-DE-HE,30036-US-IA,2
20115-US-NC,3209-DE-NW,2
13695-US-OH,7922-US-MA,2
3352-ES-VC,7922-US-FL,2
3741-ZA-WC,701-US-PA,2
714-US-,37457-ZA-GP,2
20940-US-IL,2018-ZA-,2
31898-US-VA,209-US-UT,2
58466-CN-,7922-US-TN,2
17862-KR-42,7922-US-IN,2
4837-CN-SD,36925-MA-04,2
7922-US-CO,18881-BR-PR,2
9009-RO-,4249-US-,2
3786-KR-,36947-DZ-16,2
20473-GB-ENG,749-US-,2
7018-US-,15735-MT-12,2
2907-JP-,8151-MX-CMX,2
8452-EG-ALX,18779-US-,2
22773-US-OK,174-GB-ENG,2
1267-IT-34,749-US-,2
31252-MD-CU,749-US-,2
7922-US-MA,3462-TW-TPE,2
4766-KR-,9498-IN-DL,2
17676-JP-14,20940-US-TX,2
18403-VN-HN,7922-US-FL,2
19037-AR-B,4837-CN-,2
12874-IT-25,701-US-VA,2
1680-IL-HA,7922-US-GA,2
174-US-CA,137689-CN-,2
7018-US-FL,979-US-CA,2
262457-BR-SP,7922-US-WA,2
11232-US-ND,7738-BR-RJ,2
20940-DE-HE,17378-US-PA,2
7922-US-GA,376-CA-QC,2
2018-ZA-GP,7922-US-TX,2
7922-US-GA,14744-US-,2
47377-BE-BRU,7922-US-WA,2
31898-BR-SP,7018-US-CA,2
7018-US-,22773-US-VA,2
7018-US-FL,702-DE-HE,2
7922-US-WA,21334-HU-BU,2
34984-TR-,4134-CN-,2
20115-US-AL,3209-DE-BW,2
7018-US-CA,19527-CA-QC,2
174-US-NY,3292-DK-85,2
209-US-WA,15557-FR-PAC,2
7018-US-TX,31898-BR-SP,2
3462-TW-TAO,7922-US-CA,2
51796-BE-,7922-US-FL,2
9824-JP-13,12389-RU-KEM,2
701-US-VA,15502-IE-L,2
23089-US-FL,3320-DE-BW,2
749-US-,20115-US-TN,2
21351-MQ-,7018-US-,2
137691-CN-HL,4766-KR-,2
7049-AR-X,9318-KR-11,2
7303-AR-B,8151-MX-VER,2
16509-US-,7029-US-TX,2
35916-US-CA,7018-US-TX,2
42610-RU-MOW,7922-US-CO,2
7738-BR-MG,7922-US-CO,2
1221-AU-VIC,12874-IT-25,2
749-US-,4764-AU-NSW,2
36884-MA-07,4837-CN-,2
7018-US-,7552-VN-SG,2
749-US-,20473-US-CA,2
7922-US-GA,3352-ES-MD,2
12389-RU-SPE,7922-US-CO,2
17676-JP-14,14340-US-,2
19773-US-,7018-US-FL,2
786-GB-SCT,7922-US-MI,2
714-US-,6805-DE-BW,2
8359-RU-MOW,17676-JP-14,2
13768-CA-,17676-JP-14,2
702-IT-25,3209-DE-NW,2
7545-AU-VIC,749-US-,2
4134-CN-GD,16019-CZ-64,2
2527-JP-14,7922-US-MA,2
7018-US-TX,4780-TW-,2
17816-CN-GD,4134-CN-,2
15169-US-MO,12874-IT-25,2
749-US-,1267-IT-75,2
20940-US-IL,6621-US-,2
701-US-NY,4812-CN-,2
9924-TW-,7018-US-,2
25512-CZ-64,7922-US-WA,2
20115-US-WI,19400-NL-NH,2
3303-CH-AG,7922-US-IL,2
7922-US-IL,12479-ES-AN,2
22216-US-,8151-MX-CMX,2
1257-SE-M,7018-US-,2
12389-RU-KDA,7922-US-TN,2
4766-KR-41,1103-NL-NH,2
7922-US-MD,37342-MZ-L,2
20940-US-VA,109-US-,2
10796-US-OH,7922-US-MA,2
5639-TT-ARI,4766-KR-,2
5607-GB-ENG,45899-VN-SG,2
6-CD-KN,174-GB-ENG,2
4134-CN-,6713-MA-06,2
8015-US-MN,7018-US-CA,2
5617-PL-14,7922-US-TX,2
7018-US-,9924-TW-,2
6327-CA-BC,3320-DE-BW,2
702-NL-,7018-US-CA,2
22773-US-AZ,209-US-MN,2
1221-AU-QLD,17676-JP-14,2
4134-CN-GD,12322-FR-IDF,2
7922-US-TN,12430-ES-MD,2
12389-RU-,6830-PL-14,2
17676-JP-27,37693-TN-61,2
701-US-MD,9924-TW-CHA,2
9924-TW-,7922-US-TN,2
7303-AR-B,5650-US-TX,2
7922-US-IN,3215-FR-ARA,2
30722-IT-25,7922-US-MI,2
11845-ZA-GP,7018-US-CA,2
2614-RO-B,4134-CN-GD,2
12389-RU-SPE,19165-US-CA,2
8100-US-,7922-US-CO,2
7922-US-MA,19527-CA-QC,2
7922-US-TN,12400-IL-M,2
16509-US-,8075-IN-MH,2
577-CA-QC,3320-DE-HE,2
203-US-,7922-US-MD,2
31034-IT-25,7922-US-PA,2
3741-ZA-KZN,12389-RU-ALT,2
7018-US-CA,8147-US-,2
12912-PL-,701-US-PA,2
4837-CN-,7029-US-PA,2
8452-EG-C,209-US-CO,2
4847-CN-BJ,4780-TW-TNN,2
209-US-CO,7029-US-NC,2
7018-US-TX,17639-PH-40,2
16019-CZ-20,17676-JP-14,2
8402-RU-SMO,18881-BR-DF,2
7922-US-CA,19855-US-PA,2
8075-US-AZ,703-HK-,2
12625-DE-HE,17676-JP-14,2
8452-EG-ALX,205881-DE-BY,2
8151-MX-JAL,3320-DE-HE,2
55821-PH-00,7303-AR-B,2
2516-JP-,4538-CN-,2
17676-JP-13,20940-KR-11,2
714-US-,47377-BE-VLG,2
3292-DK-82,4766-KR-,2
7018-US-CA,28220-BR-RN,2
7922-US-MI,12389-RU-KEM,2
7922-US-MI,54994-CA-,2
22724-EC-G,4134-CN-,2
6128-US-NJ,9299-PH-00,2
7922-US-FL,18081-JP-28,2
8151-MX-VER,1759-FI-19,2
7018-US-FL,37963-CN-ZJ,2
4788-MY-10,7922-US-MA,2
7922-US-PA,20940-DE-HE,2
3462-TW-TXG,9824-JP-11,2
7713-ID-JB,33771-KE-,2
12876-FR-,749-US-,2
7922-US-GA,243-US-TX,2
7922-US-PA,2914-US-,2
20940-HK-,7303-AR-B,2
2907-JP-,7018-US-FL,2
2907-JP-13,7303-AR-B,2
10796-US-OH,3462-TW-NWT,2
7018-US-TX,5650-US-CA,2
209-US-CO,12322-FR-IDF,2
45899-VN-SG,9829-IN-TN,2
8881-DE-NW,4766-KR-,2
15557-FR-OCC,12389-RU-KDA,2
7922-US-CA,2119-SE-O,2
20115-US-AL,2611-BE-VLG,2
26615-BR-RJ,12874-IT-25,2
7018-US-TX,557-US-ME,2
11272-US-MS,17676-JP-27,2
9605-JP-,7922-US-PA,2
54113-US-,7018-US-,2
7018-US-FL,1267-IT-21,2
749-US-,6079-US-MA,2
2527-JP-11,714-US-,2
4766-KR-11,2686-NL-,2
33476-US-,3320-DE-BY,2
7922-US-MD,13037-GB-ENG,2
7713-ID-YO,7029-US-TX,2
9924-TW-,26615-BR-SP,2
7922-US-FL,37963-CN-SH,2
5617-PL-14,174-GB-ENG,2
7922-US-MA,6713-MA-06,2
4837-CN-,4780-TW-NWT,2
26615-BR-BA,7922-US-CO,2
12975-PS-GZA,749-US-,2
17676-JP-13,31898-DE-HE,2
3320-DE-BW,5713-ZA-EC,2
7922-US-GA,17557-PK-PB,2
4766-KR-,209-US-OR,2
25144-BA-BIH,7018-US-TX,2
786-GB-SCT,7922-US-CA,2
7922-US-CA,398471-US-PA,2
20115-US-WI,3462-TW-TNN,2
14340-US-,7922-US-MA,2
4230-BR-SP,7018-US-CA,2
9808-CN-,20940-US-GA,2
2119-NO-38,8075-US-AZ,2
10455-FI-,3320-DE-BW,2
7922-US-MI,30237-US-,2
13110-PL-30,749-US-,2
20473-DE-HE,7018-US-TX,2
8412-AT-9,4134-CN-GD,2
13999-MX-SON,7018-US-CA,2
20115-US-AL,7922-US-TN,2
31399-DE-,7545-AU-QLD,2
7922-US-GA,15557-FR-IDF,2
4134-CN-GD,36992-EG-,2
17676-JP-27,25512-CZ-20,2
36884-MA-07,3462-TW-TNN,2
209-US-OR,45899-VN-HN,2
1213-IE-L,7018-US-TX,2
17676-JP-13,22773-US-NV,2
7018-US-,5617-PL-14,2
2914-US-NY,7922-US-GA,2
2830-US-,749-US-,2
749-US-,8473-SE-M,2
7922-US-MD,20940-US-TX,2
8167-BR-GO,786-GB-ENG,2
33668-US-,7922-US-MD,2
4837-CN-SD,3215-FR-IDF,2
749-US-,16504-US-IL,2
37492-TN-11,9318-KR-11,2
1680-IL-TA,3462-TW-TPE,2
11172-MX-MEX,7922-US-TX,2
3352-ES-VC,20940-FR-IDF,2
7726-US-,7922-US-MA,2
7922-US-WA,9498-IN-KA,2
7922-US-CO,6697-BY-HR,2
22773-US-OK,20115-US-WI,2
2497-JP-,37963-CN-ZJ,2
559-CH-,7922-US-PA,2
9316-KR-,2516-JP-13,2
3320-DE-BY,1103-NL-ZH,2
17707-JP-,4837-CN-,2
749-US-,25180-GB-ENG,2
213230-US-,20940-GB-ENG,2
37100-ZA-GP,7922-US-TX,2
137-IT-62,7922-US-MA,2
4766-KR-11,7377-US-CA,2
749-US-,22351-US-,2
28725-CZ-64,50266-NL-NB,2
7018-US-TX,22284-US-,2
17676-JP-14,9924-TW-NWT,2
4134-CN-,20115-US-WI,2
12389-RU-KYA,7922-US-IN,2
7018-US-,855-CA-NB,2
7545-AU-NSW,749-US-,2
9946-KR-49,7018-US-FL,2
131285-CN-HB,7922-US-TN,2
4230-BR-MG,4812-CN-SH,2
9318-KR-11,20928-EG-C,2
7018-US-,8151-MX-MEX,2
19752-CA-,17676-JP-14,2
7922-US-TN,1103-NL-ZH,2
7018-US-TX,7922-US-TX,2
8075-US-AZ,7922-US-IN,2
7018-US-FL,1680-IL-M,2
7922-US-PA,45090-CN-,2
3462-TW-TNN,4780-TW-TPE,2
7018-US-TX,5605-DE-SH,2
4837-CN-SD,24940-DE-,2
3486-US-NY,7303-AR-B,2
12874-IT-62,3561-US-,2
9824-JP-11,7922-US-IL,2
4181-US-TN,22773-US-LA,2
7922-US-FL,4812-CN-SH,2
7922-US-GA,37148-NG-,2
12389-RU-,9824-JP-40,2
4766-KR-,8001-US-NJ,2
1267-IT-45,4766-KR-41,2
31655-GB-ENG,7922-US-PA,2
22773-US-CA,7922-US-MA,2
9269-HK-HCW,209-US-MN,2
17676-JP-27,7922-US-PA,2
3356-US-CA,37168-ZA-GP,2
852-CA-AB,749-US-,2
680-DE-SN,7922-US-MI,2
11172-MX-CMX,12389-RU-ALT,2
7922-US-FL,23470-US-FL,2
17676-JP-27,5617-PL-12,2
26342-US-,7922-US-TX,2
31399-DE-,2516-JP-13,2
7018-US-FL,12735-TR-34,2
4134-CN-GD,1221-AU-NSW,2
7018-US-FL,52263-CR-SJ,2
749-US-,12709-MT-32,2
4837-CN-SD,15169-US-,2
5650-US-FL,4837-CN-,2
16509-US-,984-TH-10,2
7922-US-MA,7155-FR-IDF,2
12301-HU-,7018-US-TX,2
10778-CL-RM,7922-US-CA,2
3215-FR-,7018-US-CA,2
17676-JP-27,20940-US-VA,2
701-US-NY,5610-CZ-20,2
4808-CN-BJ,2914-GB-,2
37054-MG-,714-US-,2
12389-RU-KYA,4766-KR-41,2
4538-CN-,2906-US-GA,2
3215-FR-IDF,7922-US-WA,2
7922-US-IL,7713-ID-YO,2
702-FR-IDF,4134-CN-,2
17054-US-PA,174-US-NY,2
7922-US-PA,31399-DE-,2
11290-CA-QC,4134-CN-GD,2
4010-US-CO,7922-US-GA,2
7018-US-CA,10695-US-AR,2
9166-BE-VLG,13156-PT-10,2
8452-EG-C,55286-US-NY,2
7922-US-IL,31898-US-CA,2
680-DE-SN,7018-US-,2
3352-ES-AN,4837-CN-,2
9808-CN-,20940-HK-,2
37693-TN-,701-US-NJ,2
1267-IT-62,7922-US-CA,2
8452-EG-C,3741-ZA-GP,2
37492-TN-11,7922-US-IL,2
7018-US-CA,12455-KE-30,2
4837-CN-,7738-BR-MG,2
7018-US-,3215-FR-ARA,2
7922-US-MI,680-DE-,2
15557-FR-PAC,12389-RU-MUR,2
31898-JP-27,17676-JP-27,2
7922-US-WA,6614-US-,2
3356-US-,137-IT-72,2
1273-GB-ENG,17676-JP-27,2
3303-CH-GE,749-US-,2
680-DE-NW,174-US-NY,2
15557-FR-HDF,749-US-,2
5432-BE-VLG,26615-BR-SP,2
701-US-VA,4812-CN-,2
243-AU-QLD,7922-US-IN,2
7922-US-MD,20940-JP-13,2
4766-KR-41,3303-CH-BE,2
262210-PE-LIM,7018-US-CA,2
1267-IT-72,11404-US-CA,2
4134-CN-GD,3292-DK-83,2
9318-KR-41,9924-TW-,2
8447-AT-4,7018-US-CA,2
9009-RO-,7922-US-IN,2
16637-ZA-GP,7018-US-FL,2
8151-MX-VER,4766-KR-,2
10755-US-NH,4134-CN-GD,2
7922-US-IN,2675-CA-ON,2
36994-ZA-WC,3549-CO-DC,2
6167-US-IL,7922-US-MI,2
4761-ID-JK,7922-US-TX,2
714-US-,10995-US-,2
4766-KR-11,15557-FR-ARA,2
5617-PL-14,7922-US-TN,2
20940-JP-27,22773-US-NV,2
7922-US-IL,45899-VN-HN,2
36884-MA-03,9318-KR-41,2
5617-PL-02,6713-MA-06,2
202766-ES-CM,8452-EG-ALX,2
15557-FR-OCC,2518-JP-14,2
6079-US-IL,3352-ES-CN,2
9829-IN-KL,8075-US-AZ,2
9723-AU-NSW,3352-ES-VC,2
11260-CA-ON,701-US-NY,2
7018-US-FL,135391-HK-,2
7029-US-NC,3356-US-TX,2
3462-TW-NWT,4780-TW-TNN,2
7018-US-TX,36925-MA-06,2
10474-ZA-GP,701-US-PA,2
8151-MX-VER,22773-US-LA,2
8607-GB-ENG,4766-KR-41,2
702-GB-ENG,2828-US-,2
3320-DE-NI,8452-EG-C,2
19037-AR-X,4766-KR-11,2
7922-US-MA,12849-IL-Z,2
7922-US-MD,4808-CN-BJ,2
20940-US-VA,33845-CH-,2
680-DE-NW,6866-CY-02,2
20940-SG-,8926-MD-CU,2
7922-US-WA,8881-DE-BE,2
2152-US-CA,812-CA-ON,2
30633-US-VA,7018-US-CA,2
4134-CN-,3479-US-GA,2
398823-US-CA,7922-US-IN,2
4766-KR-11,398721-CA-ON,2
12479-ES-CT,7922-US-MA,2
8359-RU-,20940-US-,2
4134-CN-GD,20115-US-CA,2
559-CH-ZH,4134-CN-GD,2
5653-US-CA,7377-US-CA,2
22822-US-VA,17676-JP-27,2
22394-US-,6167-US-FL,2
4134-CN-,61317-US-,2
26615-BR-GO,4766-KR-11,2
2200-FR-BRE,22773-US-VA,2
37342-MZ-S,4134-CN-GD,2
7018-US-CA,45014-GB-ENG,2
8075-IN-MH,4010-US-MD,2
12479-ES-MD,16276-FR-,2
1136-NL-GE,4713-JP-,2
6327-CA-AB,4134-CN-,2
12874-IT-62,209-US-AZ,2
20115-US-NC,7018-US-CA,2
7922-US-MD,29695-NO-18,2
8612-IT-25,7018-US-CA,2
37492-TN-12,7922-US-IL,2
4134-CN-,8151-MX-VER,2
7155-US-WA,701-US-MD,2
213230-US-,7018-US-CA,2
20485-RU-,7018-US-TX,2
14962-US-,8075-IN-MH,2
3320-DE-BY,8359-RU-MOW,2
17378-US-PA,7922-US-WA,2
20940-US-GA,680-DE-SN,2
12389-RU-NVS,9829-IN-TN,2
14061-NL-NH,17676-JP-13,2
3320-DE-BY,45102-SG-,2
9318-KR-41,10455-US-IL,2
9304-HK-HCW,7018-US-TX,2
786-GB-SCT,4766-KR-,2
36992-EG-C,17676-JP-14,2
6855-SK-BL,4134-CN-,2
1916-BR-RJ,7922-US-WA,2
6327-CA-AB,7922-US-GA,2
208418-NL-,7018-US-TX,2
4766-KR-11,397373-US-OR,2
17676-JP-27,8151-MX-JAL,2
7922-US-WA,56329-GB-ENG,2
1267-IT-25,4837-CN-,2
8447-AT-3,749-US-,2
7922-US-MD,18881-BR-SC,2
7922-US-FL,47794-SA-01,2
26615-BR-SP,7922-US-IN,2
7545-AU-VIC,7922-US-FL,2
26496-US-,20115-US-WI,2
139628-KH-12,7922-US-TN,2
7922-US-GA,2119-SE-M,2
7922-US-IN,61317-US-IL,2
7922-US-MA,19429-CO-DC,2
10396-PR-,4837-CN-SD,2
9924-TW-TNN,7922-US-IN,2
7922-US-TN,17306-US-CO,2
7018-US-TX,9908-HK-HCW,2
7018-US-TX,6253-US-NJ,2
33194-US-,4134-CN-GD,2
714-US-,6167-US-,2
9824-JP-13,12389-RU-ALT,2
7018-US-,852-CA-AB,2
3742-US-WA,749-US-,2
22561-US-MT,20940-US-TX,2
7018-US-CA,29838-US-,2
4775-PH-00,4134-CN-,2
31898-US-VA,7922-US-IN,2
714-US-,211978-FR-,2
7922-US-FL,9824-JP-13,2
9812-CN-,7922-US-IN,2
749-US-,32869-US-WA,2
749-US-,1273-GB-,2
22689-BR-PR,749-US-,2
21473-DE-BW,4780-TW-TNN,2
26914-US-,7922-US-TN,2
26615-BR-RJ,18403-VN-HN,2
4766-KR-,31898-SG-,2
3379-US-CA,8075-IN-MH,2
8220-DE-HH,2119-NO-30,2
4766-KR-41,23314-US-FL,2
749-US-,4775-PH-,2
55836-IN-WB,20940-DE-HE,2
55836-IN-DL,20940-US-,2
46606-US-,7922-US-MD,2
4134-CN-,224-NO-46,2
22423-CA-QC,7018-US-TX,2
209-US-WA,1103-NL-ZH,2
8075-IN-MH,206067-GB-ENG,2
2686-US-,17676-JP-14,2
60672-GB-ENG,7018-US-TX,2
14361-US-VA,17676-JP-14,2
7922-US-CO,138915-HK-,2
134090-AU-WA,20115-US-WI,2
12576-GB-ENG,3292-DK-82,2
7018-US-FL,2854-RU-MOW,2
42652-DE-,2856-GB-ENG,2
17676-JP-14,7922-US-WA,2
30844-ZM-09,7018-US-,2
749-US-,12874-IT-62,2
17676-JP-27,49505-RU-,2
209-US-IA,21859-HK-,2
20115-US-MI,6327-CA-BC,2
136907-SG-,1136-NL-NB,2
7922-US-GA,24863-EG-C,2
21826-VE-M,8151-MX-JAL,2
15557-FR-OCC,36351-US-,2
7922-US-TX,7018-US-,2
7018-US-CA,17676-JP-13,2
13977-US-ME,4134-CN-,2
36352-CA-,7922-US-TN,2
12479-ES-AN,5650-US-FL,2
174-US-CA,6167-US-FL,2
15830-BR-RJ,4837-CN-,2
8151-MX-JAL,852-CA-AB,2
855-CA-NL,17676-JP-13,2
7922-US-WA,21723-CA-ON,2
60781-NL-NH,7922-US-WA,2
12389-RU-ROS,7018-US-FL,2
8075-US-AZ,2119-SE-O,2
17676-JP-27,202120-NL-NH,2
15557-FR-NAQ,7922-US-CA,2
3215-FR-IDF,12389-RU-KDA,2
36092-US-,4134-CN-,2
12400-IL-M,7922-US-MD,2
7922-US-FL,30722-IT-62,2
262589-BR-,7018-US-FL,2
23190-PA-8,4837-CN-,2
14178-MX-CMX,749-US-,2
6461-US-CA,4538-CN-,2
714-US-,9829-IN-KL,2
7922-US-IL,4181-US-TN,2
12302-RO-B,7922-US-CA,2
137-IT-34,701-US-MD,2
30036-US-IA,4837-CN-SD,2
33771-KE-,701-US-NY,2
14061-NL-NH,7922-US-GA,2
38496-ID-JK,749-US-,2
5650-US-FL,16276-FR-,2
7922-US-MA,3352-ES-MD,2
36884-MA-07,7018-US-FL,2
132203-KR-11,7018-US-,2
7922-US-MA,4010-US-CO,2
4134-CN-GD,30844-KE-30,2
4134-CN-GD,23778-JP-16,2
14544-RS-12,2516-JP-13,2
8220-GB-ENG,7018-US-,2
7922-US-CO,31042-RS-00,2
4230-BR-MG,7922-US-MD,2
37963-CN-ZJ,7922-US-WA,2
4134-CN-,1759-FI-19,2
4230-BR-SP,7922-US-FL,2
7922-US-WA,9829-IN-MH,2
2914-US-,37963-CN-GD,2
30722-IT-62,3320-DE-BW,2
7922-US-MD,1221-AU-VIC,2
8447-AT-9,1136-NL-UT,2
8075-IN-MH,15695-NL-,2
4812-CN-SH,7922-US-TX,2
